#Anno_Riferimento,Tipologia_Amministrazione,Regione_PA,Regione_Fornitore,Convenzione,Lotto,Valore_economico_consumi,Numero_Ordini,N_PA,N_PO
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","TRENTINO ALTO ADIGE","EMILIA ROMAGNA","GAS NATURALE 10","LOMBARDIA, TRENTINO ALTO ADIGE","40660,68","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","FRIULI VENEZIA GIULIA","EMILIA ROMAGNA","GAS NATURALE 8","EMILIA ROMAGNA, VENETO, FRIULI VENEZIA GIULIA","11205,43","2","2","2"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","FRIULI VENEZIA GIULIA","EMILIA ROMAGNA","GAS NATURALE 10","EMILIA ROMAGNA, VENETO, FRIULI VENEZIA GIULIA ","429167,15","3","2","3"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","TRENTINO ALTO ADIGE","ENERGIA ELETTRICA 13","VENETO, FRIULI VENEZIA GIULIA","-94080,88","5","4","5"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","FRIULI VENEZIA GIULIA","TRENTINO ALTO ADIGE","ENERGIA ELETTRICA 13","VENETO, FRIULI VENEZIA GIULIA","417635,28","4","2","3"
"2018","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","LAZIO","LAZIO","CARBURANTI RETE - FUEL CARD 6","TOSCANA, UMBRIA, LAZIO, CAMPANIA, SARDEGNA","504,67","1","1","1"
"2018","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","MARCHE","LAZIO","ENERGIA ELETTRICA 14","LOTTO 5 - TOSCANA, UMBRIA, MARCHE","261,77","1","1","1"
"2018","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","MARCHE","LAZIO","ENERGIA ELETTRICA 15","MARCHE, UMBRIA","1068,47","2","2","2"
"2018","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","PUGLIA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 8 - PUGLIA,  ABRUZZO, MOLISE","60977,87","2","2","2"
"2018","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","PUGLIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","PUGLIA, BASILICATA, CALABRIA, SICILIA","631,29","1","1","1"
"2018","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","PUGLIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","7000","2","2","2"
"2018","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","VENETO","LAZIO","ENERGIA ELETTRICA 15","VENETO","4099,28","2","2","2"
"2018","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","VENETO","LAZIO","CARBURANTI RETE - FUEL CARD 6","TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA","6701,86","1","1","1"
"2018","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","VENETO","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","20281,51","3","3","3"
"2018","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","LIGURIA","LAZIO","ENERGIA ELETTRICA 15","SARDEGNA, LIGURIA","168033,95","1","1","1"
"2018","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","LIGURIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","TOSCANA, UMBRIA, LAZIO, CAMPANIA, SARDEGNA","785,82","1","1","1"
"2018","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","LIGURIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","29190,78","3","2","2"
"2018","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","LIGURIA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - VALLE D'AOSTA, PIEMONTE, LIGURIA","11586,09","2","1","1"
"2018","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","SICILIA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 9 - CALABRIA, SICILIA","339414,93","3","3","3"
"2018","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","SICILIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","PUGLIA, BASILICATA, CALABRIA, SICILIA","2495,89","3","3","3"
"2018","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","SICILIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","15000","1","1","1"
"2018","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","SICILIA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - CALABRIA, SICILIA","0","1","1","1"
"2018","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","SICILIA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; [SE OFFERTO - GASOLIO AUTOTRAZIONE ?ARTICO?]	- SICILIA","1228,02","1","1","1"
"2018","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","TOSCANA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 5 - TOSCANA, UMBRIA, MARCHE","25598,58","2","2","2"
"2018","CAMERE DI COMMERCIO","CAMPANIA","LAZIO","ENERGIA ELETTRICA 15","CAMPANIA","235388,41","4","4","4"
"2018","CAMERE DI COMMERCIO","PIEMONTE","LAZIO","CARBURANTI RETE - FUEL CARD 6","TOSCANA, UMBRIA, LAZIO, CAMPANIA, SARDEGNA","15964,45","1","1","1"
"2018","CAMERE DI COMMERCIO","PIEMONTE","LAZIO","CARBURANTI RETE - FUEL CARD 6","VALLE D'AOSTA, PIEMONTE, LIGURIA, LOMBARDIA","20520,2","6","5","5"
"2018","CAMERE DI COMMERCIO","LOMBARDIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","VALLE D'AOSTA, PIEMONTE, LIGURIA, LOMBARDIA","4610,96","6","6","6"
"2018","CAMERE DI COMMERCIO","LOMBARDIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","5297,13","2","2","2"
"2018","CAMERE DI COMMERCIO","LOMBARDIA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO? - LOMBARDIA, EMILIA ROMAGNA","7544,16","1","1","1"
"2018","CAMERE DI COMMERCIO","VALLE D'AOSTA","LAZIO","CARBURANTI RETE - FUEL CARD 6","VALLE D'AOSTA, PIEMONTE, LIGURIA, LOMBARDIA","596,53","1","1","1"
"2018","CAMERE DI COMMERCIO","EMILIA ROMAGNA","LAZIO","CARBURANTI RETE - FUEL CARD 6","EMILIA ROMAGNA, MARCHE, ABRUZZO, MOLISE","2150,86","3","3","3"
"2018","CAMERE DI COMMERCIO","EMILIA ROMAGNA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","5000","1","1","1"
"2018","CAMERE DI COMMERCIO","EMILIA ROMAGNA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - LOMBARDIA, EMILIA ROMAGNA","5859,51","1","1","1"
"2018","CAMERE DI COMMERCIO","TRENTINO ALTO ADIGE","LAZIO","CARBURANTI RETE - FUEL CARD 6","TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA","1757,97","1","1","1"
"2018","CAMERE DI COMMERCIO","FRIULI VENEZIA GIULIA","LAZIO","ENERGIA ELETTRICA 15","TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA","47338,62","2","1","2"
"2018","CAMERE DI COMMERCIO","FRIULI VENEZIA GIULIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA","3789,32","2","1","2"
"2018","CAMERE DI COMMERCIO","VENETO","VENETO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","34527,11","4","1","1"
"2018","CAMERE DI COMMERCIO","VENETO","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO?	- FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","28369,79","3","1","1"
"2018","CAMERE DI COMMERCIO","LIGURIA","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 2 - LOMBARDIA, LIGURIA","20046,58","2","2","2"
"2018","CAMERE DI COMMERCIO","PIEMONTE","LIGURIA","ENERGIA ELETTRICA 13","VALLE D'AOSTA, PIEMONTE","7667,16","2","2","2"
"2018","CAMERE DI COMMERCIO","PIEMONTE","LIGURIA","ENERGIA ELETTRICA 15","VALLE D?AOSTA, PIEMONTE","3256,59","2","2","2"
"2018","CAMERE DI COMMERCIO","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 13","LOMBARDIA, LIGURIA","15595,18","2","2","2"
"2018","CAMERE DI COMMERCIO","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 2 - LOMBARDIA, LIGURIA","92041,4","12","8","11"
"2018","CAMERE DI COMMERCIO","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 15","PROVINCIA DI MILANO E PROVINCIA DI LODI","2914,18","3","2","3"
"2018","CAMERE DI COMMERCIO","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 15","LOMBARDIA ESCLUSE LA PROVINCIA DI MILANO E LA PROVINCIA DI LODI","30159,08","10","9","9"
"2018","CAMERE DI COMMERCIO","EMILIA ROMAGNA","LIGURIA","ENERGIA ELETTRICA 13","TRENTINO ALTO ADIGE, EMILIA ROMAGNA","-11381,5","1","1","1"
"2018","CAMERE DI COMMERCIO","EMILIA ROMAGNA","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 3 - TRENTINO ALTO ADIGE, EMILIA ROMAGNA","42892,5","6","5","6"
"2018","CAMERE DI COMMERCIO","EMILIA ROMAGNA","LIGURIA","ENERGIA ELETTRICA 15","EMILIA ROMAGNA","17774,74","4","4","4"
"2018","CAMERE DI COMMERCIO","LAZIO","TOSCANA","GAS NATURALE 9","LAZIO, ABRUZZO, MOLISE","20401,58","4","4","4"
"2018","CAMERE DI COMMERCIO","LAZIO","TOSCANA","GAS NATURALE 10","LAZIO, ABRUZZO, MOLISE 	","84287,21","6","6","6"
"2018","CAMERE DI COMMERCIO","MARCHE","TOSCANA","GAS NATURALE 9","TOSCANA, UMBRIA, MARCHE","25275,07","4","1","4"
"2018","CAMERE DI COMMERCIO","MARCHE","TOSCANA","GAS NATURALE 10","TOSCANA, UMBRIA, MARCHE","2114,61","4","1","4"
"2018","CAMERE DI COMMERCIO","PUGLIA","TOSCANA","GAS NATURALE 9","CAMPANIA, PUGLIA, BASILICATA","4503,72","3","3","3"
"2018","CAMERE DI COMMERCIO","PUGLIA","TOSCANA","GAS NATURALE 10","CAMPANIA, PUGLIA, BASILICATA","5338,48","4","4","4"
"2018","CAMERE DI COMMERCIO","UMBRIA","TOSCANA","GAS NATURALE 9","TOSCANA, UMBRIA, MARCHE","6366,74","1","1","1"
"2018","CAMERE DI COMMERCIO","ABRUZZO","TOSCANA","GAS NATURALE 9","LAZIO, ABRUZZO, MOLISE","11065,8","3","3","3"
"2018","CAMERE DI COMMERCIO","ABRUZZO","TOSCANA","GAS NATURALE 10","LAZIO, ABRUZZO, MOLISE 	","3121,24","3","3","3"
"2018","CAMERE DI COMMERCIO","LIGURIA","TOSCANA","GAS NATURALE 10","VALLE D?AOSTA, PIEMONTE, LIGURIA","2733,08","1","1","1"
"2018","CAMERE DI COMMERCIO","TOSCANA","TOSCANA","GAS NATURALE 9","TOSCANA, UMBRIA, MARCHE","814,11","1","1","1"
"2018","CAMERE DI COMMERCIO","TOSCANA","TOSCANA","GAS NATURALE 10","TOSCANA, UMBRIA, MARCHE","94,49","1","1","1"
"2018","CAMERE DI COMMERCIO","CALABRIA","TOSCANA","GAS NATURALE 9","CALABRIA, SICILIA","2732,46","1","1","1"
"2018","CAMERE DI COMMERCIO","CAMPANIA","TOSCANA","GAS NATURALE 9","CAMPANIA, PUGLIA, BASILICATA","32397,25","5","5","5"
"2018","CAMERE DI COMMERCIO","CAMPANIA","TOSCANA","GAS NATURALE 10","CAMPANIA, PUGLIA, BASILICATA","3047,59","3","3","3"
"2018","CAMERE DI COMMERCIO","PIEMONTE","TOSCANA","GAS NATURALE 10","VALLE D?AOSTA, PIEMONTE, LIGURIA","29963,41","4","4","4"
"2018","CAMERE DI COMMERCIO","LAZIO","PIEMONTE","ENERGIA ELETTRICA 15","PUGLIA, BASILICATA","5948,49","1","1","1"
"2018","CAMERE DI COMMERCIO","LAZIO","PIEMONTE","ENERGIA ELETTRICA 15","LAZIO ESCLUSA LA PROVINCIA DI ROMA","43370,03","4","4","4"
"2018","CAMERE DI COMMERCIO","PUGLIA","PIEMONTE","ENERGIA ELETTRICA 15","PUGLIA, BASILICATA","151412,81","5","5","5"
"2018","CAMERE DI COMMERCIO","LIGURIA","PIEMONTE","GAS NATURALE 9","VALLE D?AOSTA, PIEMONTE, LIGURIA","25188,86","2","2","2"
"2018","CAMERE DI COMMERCIO","CALABRIA","PIEMONTE","GAS NATURALE 10","CALABRIA, SICILIA","485,66","1","1","1"
"2018","CAMERE DI COMMERCIO","CALABRIA","PIEMONTE","ENERGIA ELETTRICA 15","CALABRIA","23925,75","3","3","3"
"2018","CAMERE DI COMMERCIO","PIEMONTE","PIEMONTE","GAS NATURALE 9","VALLE D?AOSTA, PIEMONTE, LIGURIA","116382,02","4","4","4"
"2018","CAMERE DI COMMERCIO","LAZIO","LOMBARDIA","GAS NATURALE 9","EMILIA ROMAGNA, VENETO, FRIULI VENEZIA GIULIA","25307,59","1","1","1"
"2018","CAMERE DI COMMERCIO","LAZIO","LOMBARDIA","TELEFONIA MOBILE 6","PRESTAZIONE DEI SERVIZI DI TELEFONIA MOBILE PER LE PUBBLICHE AMMINISTRAZIONI","60886,29","9","8","8"
"2018","CAMERE DI COMMERCIO","MARCHE","LOMBARDIA","TELEFONIA MOBILE 6","PRESTAZIONE DEI SERVIZI DI TELEFONIA MOBILE PER LE PUBBLICHE AMMINISTRAZIONI","3133,46","4","1","4"
"2018","CAMERE DI COMMERCIO","PUGLIA","LOMBARDIA","TELEFONIA MOBILE 6","PRESTAZIONE DEI SERVIZI DI TELEFONIA MOBILE PER LE PUBBLICHE AMMINISTRAZIONI","2859,54","3","3","3"
"2018","CAMERE DI COMMERCIO","UMBRIA","LOMBARDIA","TELEFONIA MOBILE 6","PRESTAZIONE DEI SERVIZI DI TELEFONIA MOBILE PER LE PUBBLICHE AMMINISTRAZIONI","1716,15","2","2","2"
"2018","CAMERE DI COMMERCIO","VENETO","LOMBARDIA","GAS NATURALE 9","EMILIA ROMAGNA, VENETO, FRIULI VENEZIA GIULIA","136168,32","8","5","6"
"2018","CAMERE DI COMMERCIO","VENETO","LOMBARDIA","TELEFONIA MOBILE 6","PRESTAZIONE DEI SERVIZI DI TELEFONIA MOBILE PER LE PUBBLICHE AMMINISTRAZIONI","11246,23","7","7","7"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","MARCHE","LAZIO","CARBURANTI RETE - FUEL CARD 6","EMILIA ROMAGNA, MARCHE, ABRUZZO, MOLISE","18770,89","3","3","3"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","MARCHE","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","41000","3","3","3"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","MARCHE","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - EMILIA ROMAGNA, TOSCANA, UMBRIA, MARCHE","4437,18","1","1","1"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","MARCHE","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO?	- MARCHE, TOSCANA, UMBRIA","10309,87","2","1","1"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","MOLISE","LAZIO","CARBURANTI RETE - FUEL CARD 6","EMILIA ROMAGNA, MARCHE, ABRUZZO, MOLISE","1279,94","1","1","1"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","MOLISE","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","1912,22","1","1","1"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","MOLISE","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO?	- PUGLIA, MOLISE","4578,02","1","1","1"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","PUGLIA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 8 - PUGLIA,  ABRUZZO, MOLISE","33458,83","1","1","1"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","PUGLIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","PUGLIA, BASILICATA, CALABRIA, SICILIA","12568,37","2","2","2"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","UMBRIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","TOSCANA, UMBRIA, LAZIO, CAMPANIA, SARDEGNA","22139,02","2","2","2"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","UMBRIA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - EMILIA ROMAGNA, TOSCANA, UMBRIA, MARCHE","865,77","1","1","1"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","VENETO","LAZIO","ENERGIA ELETTRICA 15","VENETO","143250,04","16","15","15"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","VENETO","LAZIO","CARBURANTI RETE - FUEL CARD 6","TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA","56992,93","12","10","11"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","VENETO","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","253382,22","36","15","17"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","VENETO","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","17680,49","2","1","1"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","ABRUZZO","LAZIO","ENERGIA ELETTRICA 14","LOTTO 8 - PUGLIA,  ABRUZZO, MOLISE","1008404,31","2","2","2"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","ABRUZZO","LAZIO","CARBURANTI RETE - FUEL CARD 6","EMILIA ROMAGNA, MARCHE, ABRUZZO, MOLISE","1157,48","1","1","1"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","ABRUZZO","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO?	- LAZIO, ABRUZZO","41040,79","5","1","1"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","LIGURIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","VALLE D'AOSTA, PIEMONTE, LIGURIA, LOMBARDIA","37917,69","1","1","1"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","LIGURIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","54238,17","10","2","5"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","LIGURIA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - VALLE D'AOSTA, PIEMONTE, LIGURIA","6864,06","2","1","1"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","SICILIA","LAZIO","ENERGIA ELETTRICA 13","CALABRIA, SICILIA","10339,74","1","1","1"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","SICILIA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 9 - CALABRIA, SICILIA","57035,42","2","2","2"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","SICILIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","PUGLIA, BASILICATA, CALABRIA, SICILIA","4190,81","2","2","2"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","SICILIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","452800","24","5","5"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","SICILIA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - CALABRIA, SICILIA","14056,98","2","2","2"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","TOSCANA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 5 - TOSCANA, UMBRIA, MARCHE","191942,97","8","7","7"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","TOSCANA","LAZIO","ENERGIA ELETTRICA 15","TOSCANA","114601,35","9","7","8"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","TOSCANA","LAZIO","CARBURANTI RETE - FUEL CARD 6","TOSCANA, UMBRIA, LAZIO, CAMPANIA, SARDEGNA","414099,82","30","16","22"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","TOSCANA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","227020,37","24","10","15"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","TOSCANA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - EMILIA ROMAGNA, TOSCANA, UMBRIA, MARCHE","10906,32","5","1","1"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","TOSCANA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - EMILIA ROMAGNA, TOSCANA, UMBRIA, MARCHE","43108,97","9","5","5"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","TOSCANA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO?	- MARCHE, TOSCANA, UMBRIA","120344,38","24","7","9"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","CALABRIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","41290,54","6","3","3"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","CAMPANIA","LAZIO","ENERGIA ELETTRICA 15","CAMPANIA","32008,97","2","2","2"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","CAMPANIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","TOSCANA, UMBRIA, LAZIO, CAMPANIA, SARDEGNA","33501,03","5","3","3"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","CAMPANIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","134691,86","13","8","8"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","PIEMONTE","LAZIO","CARBURANTI RETE - FUEL CARD 6","VALLE D'AOSTA, PIEMONTE, LIGURIA, LOMBARDIA","545689,74","49","44","45"
"2018","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","PIEMONTE","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","209067,57","39","21","21"
"2018","MINISTERI E AGENZIE FISCALI","LAZIO","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - PUGLIA, MOLISE","7884,66","3","3","3"
"2018","MINISTERI E AGENZIE FISCALI","LAZIO","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - LOMBARDIA, EMILIA ROMAGNA","93111,82","5","2","4"
"2018","MINISTERI E AGENZIE FISCALI","LAZIO","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - VALLE D'AOSTA, PIEMONTE, LIGURIA","47238,21","5","1","1"
"2018","MINISTERI E AGENZIE FISCALI","LAZIO","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO?	- LAZIO, ABRUZZO","2440729,38","253","4","49"
"2018","MINISTERI E AGENZIE FISCALI","LAZIO","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO?	- PUGLIA, MOLISE","1218,17","1","1","1"
