#Anno_Riferimento,Tipologia_Amministrazione,Regione_PA,Regione_Fornitore,Accordo_Quadro,Lotto,Bene_Servizio,Codice_CPV,Descrizione_CPV,Valore_economico_ordini,N_Ordini,N_PA,N_PO
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PUGLIA","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA NON ASSORBIBILE PLURIFILAMENTO IN POLIESTERE RIVESTITA E PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","161570,44","4","4","4"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PUGLIA","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA NON ASSORBIBILE PLURIFILAMENTO IN POLIESTERE RIVESTITA E NON MONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","10000","3","3","3"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PUGLIA","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA ASSORBIBILE MONOFILAMENTO A LUNGA PERDITA DI RESISTENZA TENSILE PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","32000","3","3","3"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PUGLIA","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA ASSORBIBILE MONOFILAMENTO A MEDIA PERDITA DI RESISTENZA TENSILE PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","80169,66","4","4","4"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PUGLIA","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA ASSORBIBILE MONOFILAMENTO A RAPIDA PERDITA DI RESISTENZA TENSILE PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","1000","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PUGLIA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","APPARECCHIATURE DI RETE TELEFONICA","32429000-6","APPARECCHIATURA DI RETE TELEFONICA","1045","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PUGLIA","LOMBARDIA","AQ MAMMOGRAFI CON TOMOSINTESI 1","MAMMOGRAFI DIGITALI CON TOMOSINTESI","MAMMOGRAFI DIGITALI","33111650-2","APPARECCHI PER MAMMOGRAFIA","607500","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PUGLIA","LOMBARDIA","AQ MAMMOGRAFI CON TOMOSINTESI 1","MAMMOGRAFI DIGITALI CON TOMOSINTESI","SERVIZI OPZIONALI PER MAMMOGRAFI DIGITALI","33111650-2","APPARECCHI PER MAMMOGRAFIA","224100","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PUGLIA","LOMBARDIA","AQ MAMMOGRAFI CON TOMOSINTESI 1","MAMMOGRAFI DIGITALI CON TOMOSINTESI","DISPOSITIVI OPZIONALI PER MAMMOGRAFI DIGITALI","33111650-2","APPARECCHI PER MAMMOGRAFIA","72700","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PUGLIA","LOMBARDIA","AQ DISPOSITIVI PER RESINCRONIZZAZIONE CARDIACA 1","PACEMAKER BIVENTRICOLARE (CRT-P) CON FUNZIONI AVANZATE, COMPRENSIVO DI ELETTROCATETERI E SISTEMA DI INTRODUZIONE DEGLI STESSI","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","44560","3","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PUGLIA","LOMBARDIA","AQ DISPOSITIVI PER RESINCRONIZZAZIONE CARDIACA 1","DEFIBRILLATORE BIVENTRICOLARE (CRT-D) CON FUNZIONI AVANZATE, COMPRENSIVO DI ELETTROCATETERI E SISTEMA DI INTRODUZIONE DEGLI STESSI","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","364050","2","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PUGLIA","LOMBARDIA","AQ DISPOSITIVI PER RESINCRONIZZAZIONE CARDIACA 1","DEFIBRILLATORE BIVENTRICOLARE (CRT-D) CON FUNZIONI STANDARD, COMPRENSIVO DI ELETTROCATETERI E SISTEMA DI INTRODUZIONE DEGLI STESSI","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","59200","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PUGLIA","LOMBARDIA","AQ DISPOSITIVI PER RESINCRONIZZAZIONE CARDIACA 1","DEFIBRILLATORE BIVENTRICOLARE (CRT-D) CON FUNZIONI AVANZATE COMPATIBILE CON UTILIZZO DI RISONANZA MAGNETICA NUCLEARE, COMPRENSIVO DI ELETTROCATETERI E SISTEMA DI INTRODUZIONE DEGLI STESSI","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","269760","2","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","UMBRIA","LOMBARDIA","AQ STENT CORONARICI 1","BRS ? SCAFFOLD BIORIASSORBIBILI","STENT (DISPOSITIVI MEDICI IMPIANTABILI)","33184000-3","APPARECCHI PROTESICI","24000","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","UMBRIA","LOMBARDIA","AQ STENT CORONARICI 1","STENT DES CON POLIMERO DUREVOLE","STENT (DISPOSITIVI MEDICI IMPIANTABILI)","33184000-3","APPARECCHI PROTESICI","286000","2","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CALABRIA","LOMBARDIA","AQ MAMMOGRAFI CON TOMOSINTESI 1","MAMMOGRAFI DIGITALI CON TOMOSINTESI","MAMMOGRAFI DIGITALI","33111650-2","APPARECCHI PER MAMMOGRAFIA","121500","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CALABRIA","LOMBARDIA","AQ MAMMOGRAFI CON TOMOSINTESI 1","MAMMOGRAFI DIGITALI CON TOMOSINTESI","SERVIZI OPZIONALI PER MAMMOGRAFI DIGITALI","33111650-2","APPARECCHI PER MAMMOGRAFIA","40500","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CALABRIA","LOMBARDIA","AQ TOMOGRAFI COMPUTERIZZATI (TC) 1","TOMOGRAFI COMPUTERIZZATI (TC) GENERAL PURPOSE","TOMOGRAFI COMPUTERIZZATI","33115000-9","APPARECCHI PER TOMOGRAFIA","232800","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","LOMBARDIA","AQ SERVICE DIALISI 2 ","FORNITURA IN SERVICE DI TRATTAMENTI DI EMODIALISI CON TAMPONE BICARBONATO A BASSO ED ALTO FLUSSO (HD) E TRATTAMENTI DI EMODIAFILTRAZIONE ON LINE (HDF ON LINE)","APPARECCHIATURE PER DIALISI","33181000-2","APPARECCHI PER EMODIALISI","687796","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","LOMBARDIA","AQ STENT CORONARICI 1","BRS ? SCAFFOLD BIORIASSORBIBILI","STENT (DISPOSITIVI MEDICI IMPIANTABILI)","33184000-3","APPARECCHI PROTESICI","48000","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA NATURALE NON ASSORBIBILE PLURIFILAMENTO IN SETA PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","155339,2","3","3","3"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA NATURALE NON ASSORBIBILE PLURIFILAMENTO IN SETA NON MONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","16000","2","2","2"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA NON ASSORBIBILE MONOFILAMENTO IN POLIAMMIDE PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","65892,52","4","3","3"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA NON ASSORBIBILE MONOFILAMENTO IN POLIPROPILENE PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","426818,56","3","3","3"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA NON ASSORBIBILE PLURIFILAMENTO IN POLIESTERE RIVESTITA E PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","90200","3","3","3"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA NON ASSORBIBILE PLURIFILAMENTO IN POLIESTERE RIVESTITA E NON MONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","18200","3","3","3"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA ASSORBIBILE MONOFILAMENTO A LUNGA PERDITA DI RESISTENZA TENSILE PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","264091,84","4","3","3"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA ASSORBIBILE MONOFILAMENTO A MEDIA PERDITA DI RESISTENZA TENSILE PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","64600","4","3","3"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA ASSORBIBILE MONOFILAMENTO A RAPIDA PERDITA DI RESISTENZA TENSILE PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","130700","4","3","3"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI SUPPORTO SISTEMISTICO","72267100-0","MANUTENZIONE DI SOFTWARE DI TECNOLOGIA DELL'INFORMAZIONE","8910","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","APPARECCHIATURE DI RETE TELEFONICA","32429000-6","APPARECCHIATURA DI RETE TELEFONICA","23511,06","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI MANUTENZIONE DI APPARECCHIATURE DI RETE TELEFONICA","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","13728,24","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","LOMBARDIA","AQ TOMOGRAFI COMPUTERIZZATI (TC) 1","TOMOGRAFI COMPUTERIZZATI (TC) GENERAL PURPOSE","TOMOGRAFI COMPUTERIZZATI","33115000-9","APPARECCHI PER TOMOGRAFIA","472800","2","2","2"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PIEMONTE","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER BICAMERALI FUNZIONI AVANZATE","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","22800","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PIEMONTE","LOMBARDIA","AQ SERVICE DIALISI 2 ","FORNITURA IN SERVICE DI TRATTAMENTI DI EMODIALISI CON TAMPONE BICARBONATO A BASSO ED ALTO FLUSSO (HD) E TRATTAMENTI DI EMODIAFILTRAZIONE ON LINE (HDF ON LINE)","APPARECCHIATURE PER DIALISI","33181000-2","APPARECCHI PER EMODIALISI","1306545","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PIEMONTE","LOMBARDIA","AQ STENT CORONARICI 1","BRS ? SCAFFOLD BIORIASSORBIBILI","STENT (DISPOSITIVI MEDICI IMPIANTABILI)","33184000-3","APPARECCHI PROTESICI","64000","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PIEMONTE","LOMBARDIA","AQ STENT CORONARICI 1","STENT DES CON POLIMERO DUREVOLE","STENT (DISPOSITIVI MEDICI IMPIANTABILI)","33184000-3","APPARECCHI PROTESICI","1133950","8","3","4"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PIEMONTE","LOMBARDIA","AQ STENT CORONARICI 1","STENT DES CON POLIMERO BIORIASSORBIBILE","STENT (DISPOSITIVI MEDICI IMPIANTABILI)","33184000-3","APPARECCHI PROTESICI","628580","5","2","2"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PIEMONTE","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI SUPPORTO SISTEMISTICO","72267100-0","MANUTENZIONE DI SOFTWARE DI TECNOLOGIA DELL'INFORMAZIONE","42218,65","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PIEMONTE","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","APPARECCHIATURE DI RETE TELEFONICA","32429000-6","APPARECCHIATURA DI RETE TELEFONICA","242406,04","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PIEMONTE","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI FORMAZIONE AREA INFORMATICA - TELEMATICA","80533100-0","SERVIZI DI FORMAZIONE INFORMATICA","1450,48","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","UMBRIA","LOMBARDIA","AQ STENT CORONARICI 1","STENT DES CON POLIMERO BIORIASSORBIBILE","STENT (DISPOSITIVI MEDICI IMPIANTABILI)","33184000-3","APPARECCHI PROTESICI","217000","2","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","UMBRIA","LOMBARDIA","AQ FARMACI BIOLOGICI 1","INFLIXIMAB","PRODOTTI FARMACEUTICI","33600000-6","PRODOTTI FARMACEUTICI","64993,5","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","UMBRIA","LOMBARDIA","AQ FARMACI BIOLOGICI 1","FOLLITROPINA ALFA","PRODOTTI FARMACEUTICI","33600000-6","PRODOTTI FARMACEUTICI","134625","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER BICAMERALI FUNZIONI AVANZATE","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","1012710","5","2","2"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER MONOCAMERALI FUNZIONI AVANZATE","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","490640","5","2","2"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER BICAMERALI FUNZIONI AVANZATE CON ALGORITMI DEDICATI","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","354960","3","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","LOMBARDIA","AQ SERVICE DIALISI 2 ","FORNITURA IN SERVICE DI TRATTAMENTI DI EMODIALISI CON TAMPONE BICARBONATO A BASSO ED ALTO FLUSSO (HD) E TRATTAMENTI DI EMODIAFILTRAZIONE ON LINE (HDF ON LINE)","APPARECCHIATURE PER DIALISI","33181000-2","APPARECCHI PER EMODIALISI","4027911,65","2","2","2"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","LOMBARDIA","AQ STENT CORONARICI 1","STENT DES SENZA POLIMERO","STENT (DISPOSITIVI MEDICI IMPIANTABILI)","33184000-3","APPARECCHI PROTESICI","187740","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","LOMBARDIA","AQ STENT CORONARICI 1","STENT DES CON POLIMERO DUREVOLE","STENT (DISPOSITIVI MEDICI IMPIANTABILI)","33184000-3","APPARECCHI PROTESICI","225300","2","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA NATURALE NON ASSORBIBILE PLURIFILAMENTO IN SETA PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","57957,71","4","4","4"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA NATURALE NON ASSORBIBILE PLURIFILAMENTO IN SETA NON MONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","35750,82","2","2","2"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA NON ASSORBIBILE MONOFILAMENTO IN POLIAMMIDE PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","264118,04","5","5","5"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA NON ASSORBIBILE MONOFILAMENTO IN POLIPROPILENE PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","206969,67","6","5","5"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA NON ASSORBIBILE PLURIFILAMENTO IN POLIESTERE RIVESTITA E PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","161454,1","6","5","5"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA NON ASSORBIBILE PLURIFILAMENTO IN POLIESTERE RIVESTITA E NON MONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","36223,44","3","3","3"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA ASSORBIBILE MONOFILAMENTO A LUNGA PERDITA DI RESISTENZA TENSILE PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","184476,23","4","4","4"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA ASSORBIBILE MONOFILAMENTO A MEDIA PERDITA DI RESISTENZA TENSILE PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","220894,27","6","6","6"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA SINTETICA ASSORBIBILE MONOFILAMENTO A RAPIDA PERDITA DI RESISTENZA TENSILE PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","12196,72","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","LOMBARDIA","AQ MAMMOGRAFI CON TOMOSINTESI 1","MAMMOGRAFI DIGITALI CON TOMOSINTESI","MAMMOGRAFI DIGITALI","33111650-2","APPARECCHI PER MAMMOGRAFIA","121500","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","LOMBARDIA","AQ MAMMOGRAFI CON TOMOSINTESI 1","MAMMOGRAFI DIGITALI CON TOMOSINTESI","SERVIZI OPZIONALI PER MAMMOGRAFI DIGITALI","33111650-2","APPARECCHI PER MAMMOGRAFIA","93300","2","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","LOMBARDIA","AQ MAMMOGRAFI CON TOMOSINTESI 1","MAMMOGRAFI DIGITALI CON TOMOSINTESI","DISPOSITIVI OPZIONALI PER MAMMOGRAFI DIGITALI","33111650-2","APPARECCHI PER MAMMOGRAFIA","45200","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","ABRUZZO","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER BICAMERALI STANDARD","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","13000","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","ABRUZZO","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER MONOCAMERALI STANDARD","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","32260","2","2","2"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","ABRUZZO","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER BICAMERALI FUNZIONI AVANZATE","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","237200","3","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","ABRUZZO","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER MONOCAMERALI FUNZIONI AVANZATE","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","197120","3","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","ABRUZZO","LOMBARDIA","AQ DEFIBRILLATORI 1","DEFIBRILLATORI BICAMERALI AD ALTA ENERGIA CON FUNZIONI AVANZATE ","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","3228350","6","2","2"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","ABRUZZO","LOMBARDIA","AQ SERVICE DIALISI 2 ","FORNITURA IN SERVICE DI TRATTAMENTI DI EMODIALISI CON TAMPONE BICARBONATO A BASSO ED ALTO FLUSSO (HD) E TRATTAMENTI DI EMODIAFILTRAZIONE ON LINE (HDF ON LINE)","APPARECCHIATURE PER DIALISI","33181000-2","APPARECCHI PER EMODIALISI","2199305,55","2","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","ABRUZZO","LOMBARDIA","AQ STENT CORONARICI 1","STENT DES CON POLIMERO DUREVOLE","STENT (DISPOSITIVI MEDICI IMPIANTABILI)","33184000-3","APPARECCHI PROTESICI","210000","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","ABRUZZO","LOMBARDIA","AQ STENT CORONARICI 1","STENT DES CON POLIMERO BIORIASSORBIBILE","STENT (DISPOSITIVI MEDICI IMPIANTABILI)","33184000-3","APPARECCHI PROTESICI","125300","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","ABRUZZO","LOMBARDIA","AQ FARMACI BIOLOGICI 1","EPOETINA","PRODOTTI FARMACEUTICI","33600000-6","PRODOTTI FARMACEUTICI","214880,55","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","ABRUZZO","LOMBARDIA","AQ FARMACI BIOLOGICI 1","RITUXIMAB","PRODOTTI FARMACEUTICI","33600000-6","PRODOTTI FARMACEUTICI","632000","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","ABRUZZO","LOMBARDIA","AQ FARMACI BIOLOGICI 1","INFLIXIMAB","PRODOTTI FARMACEUTICI","33600000-6","PRODOTTI FARMACEUTICI","18053,75","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","ABRUZZO","LOMBARDIA","AQ SUTURE CHIRURGICHE 1","SUTURA NATURALE NON ASSORBIBILE PLURIFILAMENTO IN SETA PREMONTATA","SUTURE CHIRURGICHE","33141121-4","SUTURE CHIRURGICHE","104213","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PIEMONTE","LOMBARDIA","AQ CENTRALI TELEFONICHE 7 ","LOTTO UNICO","SERVIZI DI MANUTENZIONE DI APPARECCHIATURE DI RETE TELEFONICA","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","2488,68","1","1","1"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","SARDEGNA","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER BICAMERALI STANDARD","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","148900","6","2","2"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","SARDEGNA","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER MONOCAMERALI STANDARD","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","73800","8","3","3"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","SARDEGNA","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER BICAMERALI FUNZIONI AVANZATE","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","847650","15","3","3"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","SARDEGNA","LOMBARDIA","AQ PACEMAKER 1","PACEMAKER MONOCAMERALI FUNZIONI AVANZATE","STIMOLATORI CARDIACI","33182210-4","STIMOLATORI CARDIACI","267550","8","3","3"
