#Denominazione_Iniziativa,Denominazione_Lotto,Identificativo_Lotto,Tipo_Strumento,Prodotto,Codice_CPV,Descrizione_CPV,Tipo_Prodotto,Categoria_Merceologica,Descrizione_Dettaglio,Principale_Accessorio,Articolo_Disponibile_Mese_Corrente,Articolo_Disponibile_Anno_Solare
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BENDAGGI","33141100-1","FASCIATURE, GRAPPETTE, SUTURE, LEGATURE","Bene","Sanità, Ricerca e Welfare","Bende medicate con ossido di zinco","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BENDAGGI","33141100-1","FASCIATURE, GRAPPETTE, SUTURE, LEGATURE","Bene","Sanità, Ricerca e Welfare","Collari cervicali","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BENDAGGI","33141100-1","FASCIATURE, GRAPPETTE, SUTURE, LEGATURE","Bene","Sanità, Ricerca e Welfare","Maglie tubolari","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BENDAGGI","33141100-1","FASCIATURE, GRAPPETTE, SUTURE, LEGATURE","Bene","Sanità, Ricerca e Welfare","Reti tubolari","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BENDAGGI","33141100-1","FASCIATURE, GRAPPETTE, SUTURE, LEGATURE","Bene","Sanità, Ricerca e Welfare","Sistemi di trazione cutanea","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BIBERON E POPPATOI PER NEONATOLOGIA","33681000-7","TETTARELLE, PARACAPEZZOLI E ARTICOLI SIMILI PER BAMBINI","Bene","Sanità, Ricerca e Welfare","Biberon e poppatoi per neonatologia","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BILANCE PESANEONATI ELETTRONICHE PER USO SANITARIO E OSPEDALIERO","33121000-4","SISTEMA DI REGISTRAZIONE AMBULATORIALE DI LUNGO PERIODO","Bene","Sanità, Ricerca e Welfare","Bilance pesaneonati elettroniche per uso sanitario e ospedaliero","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BILANCE PESANEONATI MECCANICHE PER USO SANITARIO E OSPEDALIERO","33121000-4","SISTEMA DI REGISTRAZIONE AMBULATORIALE DI LUNGO PERIODO","Bene","Sanità, Ricerca e Welfare","Bilance pesaneonati meccaniche per uso sanitario e ospedaliero","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BILANCE PESAPERSONE ELETTRONICHE PER USO SANITARIO E OSPEDALIERO","33121000-4","SISTEMA DI REGISTRAZIONE AMBULATORIALE DI LUNGO PERIODO","Bene","Sanità, Ricerca e Welfare","Bilance pesapersone elettroniche per uso sanitario e ospedaliero","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BILANCE PESAPERSONE MECCANICHE PER USO SANITARIO E OSPEDALIERO","33121000-4","SISTEMA DI REGISTRAZIONE AMBULATORIALE DI LUNGO PERIODO","Bene","Sanità, Ricerca e Welfare","Bilance pesapersone meccaniche per uso sanitario e ospedaliero","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BIOMATERIALI RIEMPITIVI PER USO ODONTOIATRICO","33134000-8","MATERIALE PER ENDODONZIA","Bene","Sanità, Ricerca e Welfare","Biomateriali riempitivi per uso odontoiatrico","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BIOMETRI OTTICI COMPUTERIZZATI","33122000-1","ATTREZZATURE PER OFTALMOLOGIA","Bene","Sanità, Ricerca e Welfare","Biometri ottici computerizzati","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BISTURI","33141411-4","BISTURI E LAME","Bene","Sanità, Ricerca e Welfare","Bisturi","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BISTURI IN DIAMANTE PER OFTALMOLOGIA","33169000-2","STRUMENTI CHIRURGICI","Bene","Sanità, Ricerca e Welfare","Bisturi in diamante per oftalmologia","Primario","N","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BISTURI SPECIALI","33141410-7","TAGLIAFILO E BISTURI","Bene","Sanità, Ricerca e Welfare","Bisturi speciali","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BLEFAROSTATI CHIRURGICI","33169000-2","STRUMENTI CHIRURGICI","Bene","Sanità, Ricerca e Welfare","Blefarostati chirurgici","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BOCCAGLI E TURBINE PER SPIROMETRIA","33100000-1","APPARECCHIATURE MEDICHE","Bene","Sanità, Ricerca e Welfare","Boccagli e turbine per spirometria","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BRACCIALETTI IDENTIFICATIVI","22455100-5","BRACCIALETTI DI IDENTITÀ","Bene","Sanità, Ricerca e Welfare","Braccialetti identificativi madre-neonato","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BRACCIALETTI IDENTIFICATIVI","22455100-5","BRACCIALETTI DI IDENTITÀ","Bene","Sanità, Ricerca e Welfare","Braccialetti identificativi paziente","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BRUNITORI PER RESTAURO E MODELLAZIONE","33131114-9","BRUNITORI ODONTOIATRICI","Bene","Sanità, Ricerca e Welfare","Brunitori per restauro e modellazione","Primario","N","N"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","BUSTE PER STERILIZZAZIONE","33191000-5","APPARECCHI PER LA STERILIZZAZIONE, LA DISINFEZIONE E L'IGIENE","Bene","Sanità, Ricerca e Welfare","Buste per sterilizzazione","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CALIBRI E COMPASSI CHIRURGICI","38300000-8","STRUMENTI DI MISURAZIONE","Bene","Sanità, Ricerca e Welfare","Calibri e compassi chirurgici","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CALZARI E COPRISCARPE CHIRURGICI - ESCLUSI DPI - D.LGS.475/92","33199000-1","INDUMENTI PER PERSONALE MEDICO","Bene","Sanità, Ricerca e Welfare","Calzari e copriscarpe chirurgici - esclusi DPI - D.Lgs.475/92","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CALZE E GAMBALI COMPRESSIVI","35113460-1","CALZE O MAGLIERIA DI PROTEZIONE","Bene","Sanità, Ricerca e Welfare","Calze e gambali compressivi","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CAMICI CHIRURGICI","33199000-1","INDUMENTI PER PERSONALE MEDICO","Bene","Sanità, Ricerca e Welfare","Camici chirurgici in TNT - Esclusi DPI D.Lgs 474/92","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CAMICI SANITARI NON CHIRURGICI","33199000-1","INDUMENTI PER PERSONALE MEDICO","Bene","Sanità, Ricerca e Welfare","Camici monouso per visitatore o paziente, non chirurgici","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CAMICI SANITARI NON CHIRURGICI","33199000-1","INDUMENTI PER PERSONALE MEDICO","Bene","Sanità, Ricerca e Welfare","Camici sanitari non chirurgici","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CANNULE CHIRURGICHE AD USO ODONTOIATRICO","33131100-8","STRUMENTI CHIRURGICI ODONTOIATRICI","Bene","Sanità, Ricerca e Welfare","Cannule chirurgiche ad uso odontoiatrico","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CANNULE CHIRURGICHE PER ASPIRAZIONE","33141220-8","CANNULE","Bene","Sanità, Ricerca e Welfare","Cannule chirurgiche per aspirazione","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CANNULE CHIRURGICHE PER ASPIRAZIONE E DISSEZIONE","33141220-8","CANNULE","Bene","Sanità, Ricerca e Welfare","Cannule chirurgiche per aspirazione e dissezione","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CANNULE CHIRURGICHE PER ASPIRAZIONE E IRRIGAZIONE","33141220-8","CANNULE","Bene","Sanità, Ricerca e Welfare","Cannule chirurgiche per aspirazione e irrigazione","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CANNULE CHIRURGICHE PER INSUFFLAZIONE","33141220-8","CANNULE","Bene","Sanità, Ricerca e Welfare","Cannule chirurgiche per insufflazione","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CANNULE CHIRURGICHE PER LIPOSUZIONE","33141220-8","CANNULE","Bene","Sanità, Ricerca e Welfare","Cannule chirurgiche per liposuzione","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CANNULE PER OFTALMOLOGIA","33169000-2","STRUMENTI CHIRURGICI","Bene","Sanità, Ricerca e Welfare","Cannule per oftalmologia","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CANNULE PER OFTALMOLOGIA - ACCESSORI","33169000-2","STRUMENTI CHIRURGICI","Bene","Sanità, Ricerca e Welfare","Cannule per oftalmologia - Accessori","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CAPNOGRAFI","33100000-1","APPARECCHIATURE MEDICHE","Bene","Sanità, Ricerca e Welfare","Capnografi","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARDIOTOCOGRAFI","33112100-9","RILEVATORE CARDIACO A ULTRASUONI","Bene","Sanità, Ricerca e Welfare","Cardiotocografi","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARRELLI BIANCHERIA","33192000-2","MOBILI PER USO MEDICO","Bene","Sanità, Ricerca e Welfare","Carrelli biancheria","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARRELLI DI SERVIZIO PER TRASPORTO MATERIALI","33192000-2","MOBILI PER USO MEDICO","Bene","Sanità, Ricerca e Welfare","Carrelli di servizio","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARRELLI E BARELLE POST MORTEM","33942000-5","DISPOSITIVI DI TRASPORTO PER CADAVERI","Bene","Sanità, Ricerca e Welfare","Carrelli porta feretri","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARRELLI E BARELLE POST MORTEM","33942000-5","DISPOSITIVI DI TRASPORTO PER CADAVERI","Bene","Sanità, Ricerca e Welfare","Carrelli/Barelle porta salme","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARRELLI EMERGENZA","33192000-2","MOBILI PER USO MEDICO","Bene","Sanità, Ricerca e Welfare","Carrelli emergenza","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARRELLI MODULARI AD ANTE E/O CASSETTI","33192000-2","MOBILI PER USO MEDICO","Bene","Sanità, Ricerca e Welfare","Carrelli modulari a cassetti","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARRELLI PER SALA OPERATORIA","33192340-7","MOBILI PER SALE OPERATORIE, TAVOLI ESCLUSI","Bene","Sanità, Ricerca e Welfare","Carrelli aperti porta-container per sala operatoria","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARRELLI PER SALA OPERATORIA","33192340-7","MOBILI PER SALE OPERATORIE, TAVOLI ESCLUSI","Bene","Sanità, Ricerca e Welfare","Carrelli chiusi porta-container per sala operatoria","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARRELLI PER SALA OPERATORIA","33192340-7","MOBILI PER SALE OPERATORIE, TAVOLI ESCLUSI","Bene","Sanità, Ricerca e Welfare","Carrelli con stoccaggio ad alveare per sala operatoria","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARRELLI PER SALA OPERATORIA","33192340-7","MOBILI PER SALE OPERATORIE, TAVOLI ESCLUSI","Bene","Sanità, Ricerca e Welfare","Carrelli porta zoccoli per sala operatoria","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARRELLI PER SALA OPERATORIA","33192340-7","MOBILI PER SALE OPERATORIE, TAVOLI ESCLUSI","Bene","Sanità, Ricerca e Welfare","Carrelli porta-container con eventuale reggitelo per sala operatoria","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARRELLI PER TERAPIA E MEDICAZIONE","33192000-2","MOBILI PER USO MEDICO","Bene","Sanità, Ricerca e Welfare","Carrelli informatizzati per terapia","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARRELLI PER TERAPIA E MEDICAZIONE","33192000-2","MOBILI PER USO MEDICO","Bene","Sanità, Ricerca e Welfare","Carrelli terapia","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARRELLI PORTA BOMBOLE","33192000-2","MOBILI PER USO MEDICO","Bene","Sanità, Ricerca e Welfare","Carrelli porta bombole","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARRELLI PORTA SECCHI E CATINI","33192000-2","MOBILI PER USO MEDICO","Bene","Sanità, Ricerca e Welfare","Carrelli porta secchi e catini","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARRELLI PORTALASTRE E PORTACARTELLE CLINICHE","33192000-2","MOBILI PER USO MEDICO","Bene","Sanità, Ricerca e Welfare","Carrelli portalastre","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARRELLI TERMICI","33192000-2","MOBILI PER USO MEDICO","Bene","Sanità, Ricerca e Welfare","Carrelli termici","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARROZZINE DA TRASPORTO A SPINTA","33196000-0","AUSILI MEDICI","Bene","Sanità, Ricerca e Welfare","Carrozzine da trasporto a spinta","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARROZZINE PER DISABILI E ANZIANI","33196000-0","AUSILI MEDICI","Bene","Sanità, Ricerca e Welfare","Carrozzine ad autospinta","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARROZZINE PER DISABILI E ANZIANI","33196000-0","AUSILI MEDICI","Bene","Sanità, Ricerca e Welfare","Carrozzine elettriche","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARTA CRESPATA PER STERILIZZAZIONE","33191000-5","APPARECCHI PER LA STERILIZZAZIONE, LA DISINFEZIONE E L'IGIENE","Bene","Sanità, Ricerca e Welfare","Carta crespata per sterilizzazione","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARTA PER APPARECCHIATURE ELETTROMEDICALI","22990000-6","CARTA DA GIORNALE, CARTA FABBRICATA A MANO, ALTRA CARTA ED ALTRO CARTONE DEI TIPI UTILIZZATI PER SCOPI GRAFICI","Bene","Sanità, Ricerca e Welfare","Carta per apparecchiature elettromedicali","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARTA PER ARTICOLAZIONE","33138000-6","PRODOTTI PER PROTESI DENTARIE E ORTODONZIA","Bene","Sanità, Ricerca e Welfare","Carta per articolazione","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CARVERS PER TERAPIA CONSERVATIVA","33131173-0","MODELLATORI DI CERA ODONTOIATRICA","Bene","Sanità, Ricerca e Welfare","Carvers per terapia conservativa","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CASCHI PER C.P.A.P.","33157400-9","APPARECCHI RESPIRATORI PER USO MEDICO","Bene","Sanità, Ricerca e Welfare","Caschi per C.P.A.P.","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CASSETTA PER CONTAINER PER STERILIZZAZIONE A VAPORE","33191000-5","APPARECCHI PER LA STERILIZZAZIONE, LA DISINFEZIONE E L'IGIENE","Bene","Sanità, Ricerca e Welfare","Cassetta per container per sterilizzazione a vapore","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CATETERI ARTERIOSI","33141200-2","CATETERI","Bene","Sanità, Ricerca e Welfare","Cateteri arteriosi","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CATETERI ARTERIOSI TOTALMENTE IMPIANTABILI TIPO PORT","33141200-2","CATETERI","Bene","Sanità, Ricerca e Welfare","Cateteri arteriosi totalmente impiantabili tipo Port","Primario","N","N"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CATETERI DIALISI PERITONEALE TIPO SWANN-NECK","33141200-2","CATETERI","Bene","Sanità, Ricerca e Welfare","Cateteri dialisi peritoneale tipo Swann-neck","Primario","N","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CATETERI DIALISI PERITONEALE TIPO TENCKHOFF","33141200-2","CATETERI","Bene","Sanità, Ricerca e Welfare","Cateteri dialisi peritoneale tipo Tenckhoff","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CATETERI E CANNULE PER OSSIGENOTERAPIA","33157810-6","IMPIANTO PER OSSIGENOTERAPIA","Bene","Sanità, Ricerca e Welfare","Cateteri e cannule per ossigenoterapia","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CATETERI EMODIALISI A PERMANENZA MONOLUME/MULTILUME","33141200-2","CATETERI","Bene","Sanità, Ricerca e Welfare","Cateteri emodialisi a permanenza monolume/multilume","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CATETERI EMODIALISI TEMPORANEI MONOLUME/MULTILUME","33141200-2","CATETERI","Bene","Sanità, Ricerca e Welfare","Cateteri emodialisi temporanei monolume/multilume","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CATETERI EMODIALISI TIPO TESIO SINGOLI/DOPPI","33141200-2","CATETERI","Bene","Sanità, Ricerca e Welfare","Cateteri emodialisi tipo Tesio singoli/doppi","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CATETERI MIDLINE MONOLUME A BREVE TERMINE","33141200-2","CATETERI","Bene","Sanità, Ricerca e Welfare","Cateteri MIDLINE monolume a breve termine","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CATETERI MIDLINE MONOLUME TIPO GROSHONG A BREVE TERMINE","33141200-2","CATETERI","Bene","Sanità, Ricerca e Welfare","Cateteri MIDLINE monolume tipo GROSHONG a breve termine","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CATETERI MIDLINE MULTILUME A MEDIO TERMINE","33141200-2","CATETERI","Bene","Sanità, Ricerca e Welfare","Cateteri MIDLINE multilume a medio termine","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CATETERI OMBELICALI ARTERIOSI E VENOSI","33141200-2","CATETERI","Bene","Sanità, Ricerca e Welfare","Cateteri ombelicali arteriosi e venosi","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CATETERI VENOSI CENTRALI MONOLUME A LUNGO TERMINE TIPO BROVIAC","33141200-2","CATETERI","Bene","Sanità, Ricerca e Welfare","Cateteri venosi centrali monolume a lungo termine tipo BROVIAC","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CATETERI VENOSI CENTRALI MONOLUME/MULTILUME A BREVE TERMINE","33141200-2","CATETERI","Bene","Sanità, Ricerca e Welfare","Cateteri venosi centrali monolume/multilume a breve termine","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CATETERI VENOSI CENTRALI MONOLUME/MULTILUME A LUNGO TERMINE TIPO GROSHONG/HICKMANN","33141200-2","CATETERI","Bene","Sanità, Ricerca e Welfare","Cateteri venosi centrali monolume/multilume a lungo termine tipo GROSHONG/HICKMANN","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CATETERI VENOSI CENTRALI MONOLUME/ULTILUME A MEDIO/LUNGO TERMINE TIPO HONN","33141200-2","CATETERI","Bene","Sanità, Ricerca e Welfare","Cateteri venosi centrali monolume/multilume a medio/lungo termine tipo HONN","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CATETERI VENOSI CENTRALI MULTILUME A LUNGO TERMINE TIPO LEONARD","33141200-2","CATETERI","Bene","Sanità, Ricerca e Welfare","Cateteri venosi centrali multilume a lungo termine tipo LEONARD","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CATETERI VENOSI CENTRALI TOTALMENTE IMPIANTABILI TIPO PORT E TIPO PORT DOPPIA CAMERA","33141200-2","CATETERI","Bene","Sanità, Ricerca e Welfare","Cateteri venosi centrali totalmente impiantabili tipo Port e tipo Port doppia camera","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CATETERI VENOSI CENTRALI TOTALMENTE IMPIANTABILI TIPO PORT PER POWER INFUSION","33141200-2","CATETERI","Bene","Sanità, Ricerca e Welfare","Cateteri venosi centrali totalmente impiantabili tipo Port per POWER infusion","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CAVI PER ELETTROBISTURI","33161000-6","IMPIANTO DI ELETTROCHIRURGIA","Bene","Sanità, Ricerca e Welfare","Cavi per elettrobisturi","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CEFALOMETRI","38300000-8","STRUMENTI DI MISURAZIONE","Bene","Sanità, Ricerca e Welfare","Cefalometri","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CELLE FRIGORIFERE MORTUARIE","33945000-6","CELLE FRIGORIFERE PER OBITORI","Bene","Sanità, Ricerca e Welfare","Celle frigorifere mortuarie","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CEMENTI CANALARI PER TERAPIA ENDODONTICA","33134000-8","MATERIALE PER ENDODONZIA","Bene","Sanità, Ricerca e Welfare","Cementi canalari per terapia endodontica","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CEMENTI CHIRURGICI AD USO ODONTOIATRICO","33134000-8","MATERIALE PER ENDODONZIA","Bene","Sanità, Ricerca e Welfare","Cementi chirurgici ad uso odontoiatrico","Primario","N","N"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CEMENTI PER FISSAGGIO RESTAURI PROTESICI","33138000-6","PRODOTTI PER PROTESI DENTARIE E ORTODONZIA","Bene","Sanità, Ricerca e Welfare","Cementi per fissaggio restauri protesici","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CEMENTI PER SOTTOFONDO PER TERAPIA CONSERVATIVA","33141830-7","BASE DI CEMENTO","Bene","Sanità, Ricerca e Welfare","Cementi per sottofondo per terapia conservativa","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CENTRALI DI MONITORAGGIO","33195200-5","STAZIONE CENTRALE DI CONTROLLO","Bene","Sanità, Ricerca e Welfare","Centrali di monitoraggio","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CERE PER MASTICAZIONE","24952100-3","CERE PER ODONTOIATRIA","Bene","Sanità, Ricerca e Welfare","Cere per masticazione","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CESOIE PER OSSA E CARTILAGINI","33169000-2","STRUMENTI CHIRURGICI","Bene","Sanità, Ricerca e Welfare","Cesoie per ossa e cartilagini","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CESTI IN RETE PER CONTAINER PER STERILIZZAZIONE A VAPORE","33191000-5","APPARECCHI PER LA STERILIZZAZIONE, LA DISINFEZIONE E L'IGIENE","Bene","Sanità, Ricerca e Welfare","Cesti in rete per container per sterilizzazione a vapore","Primario","S","S"
"BENI","FORNITURE SPECIFICHE PER LA SANITÀ",,"MePA","CESTI, CASSETTE E CONTAINER PER STERILIZZAZIONE A VAPORE - ACCESSORI","33191000-5","APPARECCHI PER LA STERILIZZAZIONE, LA DISINFEZIONE E L'IGIENE","Bene","Sanità, Ricerca e Welfare","Cesti, cassette e container per sterilizzazione a vapore - Accessori","Primario","S","S"
