#Denominazione_Iniziativa,Denominazione_Lotto,Identificativo_Lotto,Tipo_Strumento,Prodotto,Codice_CPV,Descrizione_CPV,Tipo_Prodotto,Categoria_Merceologica,Descrizione_Dettaglio,Principale_Accessorio,Articolo_Disponibile_Mese_Corrente,Articolo_Disponibile_Anno_Solare
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","EMOGASANALIZZATORI","33124110-9","SISTEMI DIAGNOSTICI","Bene","Sanità, Ricerca e Welfare","Emogasanalizzatori","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","EMOGASANALIZZATORI - ACCESSORI, RICAMBI, CONSUMABILI E TEST","33124110-9","SISTEMI DIAGNOSTICI","Bene","Sanità, Ricerca e Welfare","Emogasanalizzatori - Accessori, ricambi, consumabili e test","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","EQUIPAGGIAMENTI ROTANTI PER CENTRIFUGHE","42931140-4","ATTREZZATURE DI ROTAZIONE PER CENTRIFUGHE","Bene","Sanità, Ricerca e Welfare","Equipaggiamenti rotanti per centrifughe","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","ESSICCATORI","44111300-4","CERAMICHE","Bene","Sanità, Ricerca e Welfare","Essiccatori","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","EVAPORATORI ROTANTI","38436200-2","EVAPORATORI ROTANTI","Bene","Sanità, Ricerca e Welfare","Evaporatori rotanti","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","FIASCHE/BOTTIGLIE PER COLTURE CELLULARI","44618100-6","CONTENITORI LEGGERI","Bene","Sanità, Ricerca e Welfare","Fiasche/bottiglie per colture cellulari","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","FONOMETRI","38434210-1","SONOMETRI","Bene","Sanità, Ricerca e Welfare","Fonometri","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","FORMALDEIDE","24326100-6","COMPOSTI A FUNZIONE ALDEIDE","Bene","Sanità, Ricerca e Welfare","Formaldeide","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","FORNACI A MUFFOLA","42300000-9","FORNACI, INCENERITORI E FORNI INDUSTRIALI O DA LABORATORIO","Bene","Sanità, Ricerca e Welfare","Fornaci a muffola","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","FORNI PER IBRIDAZIONE","42300000-9","FORNACI, INCENERITORI E FORNI INDUSTRIALI O DA LABORATORIO","Bene","Sanità, Ricerca e Welfare","Forni per ibridazione","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","FRIGO-CONGELATORI A USO LABORATORIO/FARMACIA","39711110-3","FRIGORIFERI CON CONGELATORE","Bene","Sanità, Ricerca e Welfare","Frigo-congelatori a uso laboratorio/farmacia","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","FRIGORIFERI AD ARMADIO E DA BANCO AD USO LABORATORIO/FARMACIA","39711130-9","FRIGORIFERI","Bene","Sanità, Ricerca e Welfare","Frigoriferi ad armadio e da banco ad uso laboratorio/farmacia","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","FRIGOTERMOSTATI AD USO LABORATORIO/FARMACIA","39711130-9","FRIGORIFERI","Bene","Sanità, Ricerca e Welfare","Frigotermostati ad uso laboratorio/farmacia","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","GAS TECNICI","24100000-5","GAS","Bene","Sanità, Ricerca e Welfare","Gas tecnici","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","GLUCOPROTAMINA","24324100-2","COMPOSTI A FUNZIONE AMMINA","Bene","Sanità, Ricerca e Welfare","Glucoprotamina","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","GLUCOPROTEINA","33631600-8","ANTISETTICI E DISINFETTANTI","Bene","Sanità, Ricerca e Welfare","Glucoproteina","Primario","N","N"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","GLUTARALDEIDE E I SUOI DERIVATI","24326100-6","COMPOSTI A FUNZIONE ALDEIDE","Bene","Sanità, Ricerca e Welfare","Glutaraldeide e i suoi derivati","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","IGROMETRI E TERMOIGROMETRI SCIENTIFICI E DA LABORATORIO","38414000-0","IGROMETRI","Bene","Sanità, Ricerca e Welfare","Igrometri e termoigrometri scientifici e da laboratorio","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","IMBUTI BÜCHNER","33793000-5","ARTICOLI DI VETRO PER LABORATORIO","Bene","Sanità, Ricerca e Welfare","Imbuti Buchner","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","IMBUTI CONICI","33793000-5","ARTICOLI DI VETRO PER LABORATORIO","Bene","Sanità, Ricerca e Welfare","Imbuti conici","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","IMBUTI FILTRANTI NON COMPONIBILI","33793000-5","ARTICOLI DI VETRO PER LABORATORIO","Bene","Sanità, Ricerca e Welfare","Imbuti filtranti non componibili","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","IMBUTI SEPARATORI E/O GOCCIOLATORI","33793000-5","ARTICOLI DI VETRO PER LABORATORIO","Bene","Sanità, Ricerca e Welfare","Imbuti separatori e/o gocciolatori","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","INCUBATORI","42940000-7","MACCHINARI PER IL TRATTAMENTO TERMICO DI SOSTANZE","Bene","Sanità, Ricerca e Welfare","Incubatori","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","INCUBATORI AD ANIDRIDE CARBONICA","42940000-7","MACCHINARI PER IL TRATTAMENTO TERMICO DI SOSTANZE","Bene","Sanità, Ricerca e Welfare","Incubatori ad anidride carbonica","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","INCUBATORI REFRIGERATI","42940000-7","MACCHINARI PER IL TRATTAMENTO TERMICO DI SOSTANZE","Bene","Sanità, Ricerca e Welfare","Incubatori refrigerati","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","IODIO","24311200-9","ALOGENO","Bene","Sanità, Ricerca e Welfare","Iodio","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","IODOFORI","33631600-8","ANTISETTICI E DISINFETTANTI","Bene","Sanità, Ricerca e Welfare","Iodofori","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","IPOCLORITI","24312200-6","IPOCLORITI E CLORATI","Bene","Sanità, Ricerca e Welfare","Ipocloriti","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","ISTOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Istologia - Inclusori automatici di tessuti in paraffina","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","ISTOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Istologia - Microtomi","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","ISTOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Istologia - Microtomi criostati","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","ISTOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Istologia - Processatori di preparati istologici","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","ISTOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Istologia - Processatori per immunoistochimica ed ibridazione in situ","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","ISTOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Istologia - Prodotti specifici per processazione di preparati istologici","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","ISTOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Istologia - Reattivi diagnostici (IVD) utilizzati con processatori automatici di immunoistochimica e ibridazione in situ","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","ISTOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Istologia - Strumentazione - Opzioni, accessori e consumabili","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","ISTOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Istologia/Citologia - Analizzatori di vetrini","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","ISTOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Istologia/Citologia - Coloratori automatici di tessuti","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","ISTOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Istologia/Citologia - Coloratori automatici di tessuti - Opzioni, accessori e consumabili","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","ISTOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Istologia/Citologia - Coloratori automatici di tessuti - Reagenti (IVD)","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","ISTOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Istologia/Citologia - Monta vetrini automatici - Opzioni, accessori, consumabili","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","ISTOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Istologia/Citologia - Montavetrini automatici per vetrini coprioggetto","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","ISTOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Istologia/Citologia - Sistemi per microdissezione cellulare","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","LASTRE PER TLC","33793000-5","ARTICOLI DI VETRO PER LABORATORIO","Bene","Sanità, Ricerca e Welfare","Lastre per TLC","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","LAVAVETRERIE","33191000-5","APPARECCHI PER LA STERILIZZAZIONE, LA DISINFEZIONE E L'IGIENE","Bene","Sanità, Ricerca e Welfare","Lavavetrerie","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","LUXMETRI","38300000-8","STRUMENTI DI MISURAZIONE","Bene","Sanità, Ricerca e Welfare","Luxmetri","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","MATRACCI TARATI DI PLASTICA","44618100-6","CONTENITORI LEGGERI","Bene","Sanità, Ricerca e Welfare","Matracci tarati di plastica","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","MATRACCI TARATI DI VETRO","44618100-6","CONTENITORI LEGGERI","Bene","Sanità, Ricerca e Welfare","Matracci tarati di vetro","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","MERBROMINA","33631600-8","ANTISETTICI E DISINFETTANTI","Bene","Sanità, Ricerca e Welfare","Merbromina","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","MICROBIOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Microbiologia - Amplificatori di sequenze nucleotidiche (Termociclatori)","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","MICROBIOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Microbiologia - Analizzatori automatici emocolture","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","MICROBIOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Microbiologia - Apparecchiature per antibiogramma e identificazione microbica","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","MICROBIOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Microbiologia - Opzioni, accessori e consumabili","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","MICROBIOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Microbiologia - Preparatori automatici di piastre","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","MICROBIOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Microbiologia - Preparatori automatici di terreni di coltura - Opzioni, accessori e consumabili","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","MICROBIOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Microbiologia - Preparatori automatici di vetrini","Primario","N","N"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","MICROBIOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Microbiologia - Preparatori di terreni di coltura","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","MICROBIOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Microbiologia - Reagenti (IVD)","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","MICROBIOLOGIA","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Microbiologia - Terreni di coltura anche per preparatori automatici","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","MICROPIPETTE CAPILLARI CON ANELLO DI TARATURA","33793000-5","ARTICOLI DI VETRO PER LABORATORIO","Bene","Sanità, Ricerca e Welfare","Micropipette a capillari con anello di taratura","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","MICROPROVETTE","33192500-7","PROVETTE PER TEST","Bene","Sanità, Ricerca e Welfare","Microprovette","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","MICROSCOPI OTTICI","38510000-3","MICROSCOPI","Bene","Sanità, Ricerca e Welfare","Microscopi ottici da laboratorio","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","MISCELATORI A RULLI","38436500-5","MISCELATORI MECCANICI","Bene","Sanità, Ricerca e Welfare","Miscelatori a rulli","Primario","N","N"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","MORSETTI AD USO LABORATORIO","42671100-1","SUPPORTI PER STRUMENTI PER LABORATORIO","Bene","Sanità, Ricerca e Welfare","Morsetti ad uso laboratorio","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","MORTAI E PESTELLI DA LABORATORIO","44111300-4","CERAMICHE","Bene","Sanità, Ricerca e Welfare","Mortai e pestelli da laboratorio","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","OMOGENEIZZATORI A IMMERSIONE AD USO LABORATORIO","38436600-6","OMOGENEIZZATORI A IMMERSIONE","Bene","Sanità, Ricerca e Welfare","Omogeneizzatori a immersione ad uso laboratorio","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","OMOGENEIZZATORI A LAME ROTANTI AD USO LABORATORIO","38436800-8","OMOGENEIZZATORI A PALE ROTANTI","Bene","Sanità, Ricerca e Welfare","Omogeneizzatori a lame rotanti ad uso laboratorio","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","OPZIONI E ACCESSORI PER CRIOCONSERVAZIONE","44612000-3","CONTENITORI DI GAS LIQUEFATTO","Bene","Sanità, Ricerca e Welfare","Criogenia - Opzioni e accessori per crioconservazione","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","OPZIONI, ACCESSORI E CONSUMABILI PER APPARECCHIATURE DA LABORATORIO","38430000-8","APPARECCHI PER ANALISI E RIVELAZIONE","Bene","Sanità, Ricerca e Welfare","Opzioni, accessori e consumabili per apparecchiature da laboratorio (esclusi i reagenti e i reattivi diagnostici)","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","ORTOFTALALDEIDE","24326100-6","COMPOSTI A FUNZIONE ALDEIDE","Bene","Sanità, Ricerca e Welfare","Ortoftalaldeide","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","OSSIDO DI ETILENE","24326310-1","OSSIDO DI ETILENE","Bene","Sanità, Ricerca e Welfare","Ossido di Etilene","Primario","N","N"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PALLONI PER LABORATORIO","33192500-7","PROVETTE PER TEST","Bene","Sanità, Ricerca e Welfare","Palloni per laboratorio","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PARAFILM AD USO LABORATORIO","39812500-2","SIGILLANTI","Bene","Sanità, Ricerca e Welfare","Dispenser di parafilm ad uso laboratorio","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PARAFILM AD USO LABORATORIO","39812500-2","SIGILLANTI","Bene","Sanità, Ricerca e Welfare","Parafilm ad uso laboratorio","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PARAFORMALDEIDE","24326100-6","COMPOSTI A FUNZIONE ALDEIDE","Bene","Sanità, Ricerca e Welfare","Paraformaldeide","Primario","N","N"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PERBORATO E TAED TETRAACETILETILENDIAMINA","24315700-2","BORATI E PERBORATI","Bene","Sanità, Ricerca e Welfare","Perborato e TAED Tetraacetiletilendiamina","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PERETTE DI ASPIRAZIONE PER PIPETTE","38437000-7","PIPETTE DA LABORATORIO E ACCESSORI","Bene","Sanità, Ricerca e Welfare","Perette di aspirazione per pipette","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PEROSSIDO DI IDROGENO ACQUA OSSIGENATA","24315300-8","PEROSSIDO DI IDROGENO","Bene","Sanità, Ricerca e Welfare","Perossido di idrogeno (Acqua Ossigenata)","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PESI PER CALIBRAZIONI","38311210-3","PESI DI CALIBRAZIONE","Bene","Sanità, Ricerca e Welfare","Pesi per calibrazioni","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PH-METRI","38416000-4","MISURATORI DI PH","Bene","Sanità, Ricerca e Welfare","pH metri","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PIASTRE MULTIPOZZETTO","42671100-1","SUPPORTI PER STRUMENTI PER LABORATORIO","Bene","Sanità, Ricerca e Welfare","Piastre multipozzetto","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PIASTRE TERMICHE","38436310-6","PIASTRE RISCALDANTI","Bene","Sanità, Ricerca e Welfare","Piastre termiche","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PIASTRE TERMICHE PER PALLONI","38436320-9","PIASTRE RISCALDANTI PER MATRACCI","Bene","Sanità, Ricerca e Welfare","Piastre termiche per palloni","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PIATTAFORME PER CLAMP PER BEUTE PER AGITATORI","38436140-3","PIATTAFORME PER PINZE PER BEUTE PER AGITATORI","Bene","Sanità, Ricerca e Welfare","Piattaforme per clamp per beute per agitatori","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PIATTI/BACINELLE","44618100-6","CONTENITORI LEGGERI","Bene","Sanità, Ricerca e Welfare","Piatti/bacinelle ad uso laboratorio","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PINZE E PINZETTE AD USO LABORATORIO","38000000-5","ATTREZZATURE DA LABORATORIO, OTTICHE E DI PRECISIONE (ESCLUSO VETRI)","Bene","Sanità, Ricerca e Welfare","Pinze e pinzette ad uso laboratorio","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PIPETTE","38437100-8","PIPETTE","Bene","Sanità, Ricerca e Welfare","Pipette","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PIPETTE DI PLASTICA/VETRO","38437000-7","PIPETTE DA LABORATORIO E ACCESSORI","Bene","Sanità, Ricerca e Welfare","Pipette di plastica/vetro","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PIPETTE PASTEUR DI PLASTICA","38437000-7","PIPETTE DA LABORATORIO E ACCESSORI","Bene","Sanità, Ricerca e Welfare","Pipette Pasteur di plastica","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PIPETTE PASTEUR DI VETRO","38437000-7","PIPETTE DA LABORATORIO E ACCESSORI","Bene","Sanità, Ricerca e Welfare","Pipette Pasteur di vetro","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PIPETTE STERILI","38437000-7","PIPETTE DA LABORATORIO E ACCESSORI","Bene","Sanità, Ricerca e Welfare","Pipette sterili","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","PIPETTE STERILI SENZA CONTROLLO DEL VOLUME","38437000-7","PIPETTE DA LABORATORIO E ACCESSORI","Bene","Sanità, Ricerca e Welfare","Pipette sterili senza controllo del volume","Primario","N","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","POMPE DA VUOTO, ACCESSORI E/O RICAMBI","42122450-9","POMPE A VUOTO","Bene","Sanità, Ricerca e Welfare","Pompe da vuoto","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","POMPE DA VUOTO, ACCESSORI E/O RICAMBI","42122450-9","POMPE A VUOTO","Bene","Sanità, Ricerca e Welfare","Pompe da vuoto - Accessori e/o ricambi","Primario","S","S"
"BENI","RICERCA, RILEVAZIONE SCIENTIFICA E DIAGNOSTICA",,"MePA","POMPE PERISTALTICHE","42122510-8","POMPE PERISTALTICHE","Bene","Sanità, Ricerca e Welfare","Pompe peristaltiche","Primario","S","S"
