#Anno_Riferimento,Tipologia_Amministrazione,Regione_PA,Provincia_PA,Sigla_provincia_PA,Regione_Fornitore,Convenzione,Lotto,bene_servizio,codice_CPV,descrizione_CPV,Numero_Ordini,Importo_Ordinato,N_PA,N_fornitori,N_PO
"2020","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","ROMA","RM","LOMBARDIA","STAMPANTI 17","APPARECCHIATURE MULTIFUNZIONE A4 B/N","SERVIZI OPZIONALI PER ICT","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","1","0","1","1","1"
"2020","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","ROMA","RM","LOMBARDIA","STAMPANTI 17","APPARECCHIATURE MULTIFUNZIONE A4 B/N","BENI OPZIONALI PER STAMPANTI","30124000-4","PARTI E ACCESSORI DI MACCHINE PER UFFICIO","1","2980","1","1","1"
"2020","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","ROMA","RM","LOMBARDIA","RETI LOCALI 6","PAL ZONA CENTRO: TOSCANA, LAZIO, ABRUZZO, MARCHE, UMBRIA","SWITCH","32422000-7","COMPONENTI DI RETE","2","84845,76","2","1","2"
"2020","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","ROMA","RM","LOMBARDIA","RETI LOCALI 6","PAL ZONA CENTRO: TOSCANA, LAZIO, ABRUZZO, MARCHE, UMBRIA","CAVI IN RAME","32521000-1","CAVI PER TELECOMUNICAZIONI","2","55872,95","2","1","2"
"2020","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","ROMA","RM","LOMBARDIA","RETI LOCALI 6","PAL ZONA CENTRO: TOSCANA, LAZIO, ABRUZZO, MARCHE, UMBRIA","FIBRE OTTICHE","32562000-0","CAVI A FIBRE OTTICHE","2","31251,1","2","1","2"
"2020","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","ROMA","RM","LOMBARDIA","RETI LOCALI 6","PAL ZONA CENTRO: TOSCANA, LAZIO, ABRUZZO, MARCHE, UMBRIA","SWITCH MODULARI","32422000-7","COMPONENTI DI RETE","1","62142,34","1","1","1"
"2020","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","ROMA","RM","LOMBARDIA","RETI LOCALI 6","PAL ZONA CENTRO: TOSCANA, LAZIO, ABRUZZO, MARCHE, UMBRIA","BRETELLE IN RAME","32421000-0","CABLAGGIO DI RETE","2","19045,61","2","1","2"
"2020","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","ROMA","RM","LOMBARDIA","RETI LOCALI 6","PAL ZONA CENTRO: TOSCANA, LAZIO, ABRUZZO, MARCHE, UMBRIA","BRETELLE OTTICHE","32421000-0","CABLAGGIO DI RETE","2","5879,52","2","1","2"
"2020","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","ROMA","RM","LOMBARDIA","RETI LOCALI 6","PAL ZONA CENTRO: TOSCANA, LAZIO, ABRUZZO, MARCHE, UMBRIA","CONNETTORI ELETTRICI","31311000-9","CONNESSIONI PER LINEE DI ALIMENTAZIONE","1","655","1","1","1"
"2020","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","ROMA","RM","LOMBARDIA","RETI LOCALI 6","PAL ZONA CENTRO: TOSCANA, LAZIO, ABRUZZO, MARCHE, UMBRIA","ACCESS POINT WIRELESS","32422000-7","COMPONENTI DI RETE","3","20619,4","3","1","3"
"2020","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","ROMA","RM","LOMBARDIA","RETI LOCALI 6","PAL ZONA CENTRO: TOSCANA, LAZIO, ABRUZZO, MARCHE, UMBRIA","OPERE CIVILI ACCESSORIE","45200000-9","LAVORI PER LA COSTRUZIONE COMPLETA O PARZIALE E INGEGNERIA CIVILE","2","223878,66","2","1","2"
"2020","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","ROMA","RM","LOMBARDIA","RETI LOCALI 6","PAL ZONA CENTRO: TOSCANA, LAZIO, ABRUZZO, MARCHE, UMBRIA","SERVIZI PER RETI LOCALI","32410000-0","RETE LOCALE","2","83389,76","2","1","2"
"2020","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","ROMA","RM","LOMBARDIA","RETI LOCALI 6","PAL ZONA CENTRO: TOSCANA, LAZIO, ABRUZZO, MARCHE, UMBRIA","PANNELLI DI PERMUTAZIONE","32428000-9","ESTENSIONE DI RETE","2","21402,92","2","1","2"
"2020","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","ROMA","RM","LOMBARDIA","RETI LOCALI 6","PAL ZONA CENTRO: TOSCANA, LAZIO, ABRUZZO, MARCHE, UMBRIA","ACCESSORI PER ALIMENTAZIONE","30237280-5","ACCESSORI PER ALIMENTAZIONE ELETTRICA","2","8146","2","1","2"
"2020","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","ROMA","RM","LOMBARDIA","RETI LOCALI 6","PAL ZONA CENTRO: TOSCANA, LAZIO, ABRUZZO, MARCHE, UMBRIA","ARMADI RACK 19'' E ACCESSORI","30236000-2","APPARECCHIATURA INFORMATICA VARIA","2","11261,14","2","1","2"
"2020","COMUNI","VENETO","VICENZA","VI","LAZIO","TECNOLOGIE SERVER 2","FORNITURA N. 1000 SERVER RACKABLE BI-PROCESSORE PRESTAZIONALI","COMPONENTI OPZIONALI PER SERVER","32422000-7","COMPONENTI DI RETE","1","1175","1","1","1"
"2020","COMUNI","VENETO","VENEZIA","VE","LAZIO","PC PORTATILI E TABLET 3","C PORTATILI PER ALTA (FASCIA A) E ALTISSIMA (FASCIA B) MOBILITÀ","MONITOR A COLORI","32323100-4","MONITOR A COLORI","2","300","2","1","2"
"2020","COMUNI","VENETO","TREVISO","TV","LAZIO","PC PORTATILI E TABLET 3","C PORTATILI PER ALTA (FASCIA A) E ALTISSIMA (FASCIA B) MOBILITÀ","LETTORI CD E O DVD","30233153-8","LETTORI E/O MASTERIZZATORI DI CD E DI DVD","1","14","1","1","1"
"2020","COMUNI","VENETO","VENEZIA","VE","LAZIO","PC PORTATILI E TABLET 3","C PORTATILI PER ALTA (FASCIA A) E ALTISSIMA (FASCIA B) MOBILITÀ","LETTORI CD E O DVD","30233153-8","LETTORI E/O MASTERIZZATORI DI CD E DI DVD","3","70","3","1","3"
"2020","COMUNI","VENETO","VERONA","VR","LAZIO","PC PORTATILI E TABLET 3","C PORTATILI PER ALTA (FASCIA A) E ALTISSIMA (FASCIA B) MOBILITÀ","NOTEBOOK ELETTRONICI","30213100-6","COMPUTER PORTATILI","1","2030","1","1","1"
"2020","COMUNI","VENETO","TREVISO","TV","LAZIO","PC PORTATILI E TABLET 3","C PORTATILI PER ALTA (FASCIA A) E ALTISSIMA (FASCIA B) MOBILITÀ","NOTEBOOK ELETTRONICI","30213100-6","COMPUTER PORTATILI","1","1015","1","1","1"
"2020","COMUNI","VENETO","VENEZIA","VE","LAZIO","PC PORTATILI E TABLET 3","C PORTATILI PER ALTA (FASCIA A) E ALTISSIMA (FASCIA B) MOBILITÀ","NOTEBOOK ELETTRONICI","30213100-6","COMPUTER PORTATILI","4","9790,5","4","1","4"
"2020","COMUNI","VENETO","TREVISO","TV","LAZIO","PC PORTATILI E TABLET 3","C PORTATILI PER ALTA (FASCIA A) E ALTISSIMA (FASCIA B) MOBILITÀ","DISPOSITIVI DI ESPANSIONE MEMORIA","30236100-3","DISPOSITIVI DI ESPANSIONE MEMORIA","1","38","1","1","1"
"2020","COMUNI","VENETO","VENEZIA","VE","LAZIO","PC PORTATILI E TABLET 3","C PORTATILI PER ALTA (FASCIA A) E ALTISSIMA (FASCIA B) MOBILITÀ","DISPOSITIVI DI ESPANSIONE MEMORIA","30236100-3","DISPOSITIVI DI ESPANSIONE MEMORIA","2","373,5","2","1","2"
"2020","COMUNI","VENETO","VENEZIA","VE","LAZIO","PC PORTATILI E TABLET 3","C PORTATILI PER ALTA (FASCIA A) E ALTISSIMA (FASCIA B) MOBILITÀ","ESTENSIONE ASSISTENZA E MANUTENZIONE IN GARANZIA","50310000-1","MANUTENZIONE E RIPARAZIONE DI MACCHINE PER UFFICIO","4","356,4","4","1","4"
"2020","COMUNI","ABRUZZO","CHIETI","CH","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","5","26750","5","1","5"
"2020","COMUNI","ABRUZZO","TERAMO","TE","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","6","80000","6","1","6"
"2020","COMUNI","ABRUZZO","PESCARA","PE","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","3","17500","3","1","3"
"2020","COMUNI","ABRUZZO","L'AQUILA","AQ","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","6","40500","6","1","6"
"2020","COMUNI","ABRUZZO","TERAMO","TE","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","5","34500","3","1","3"
"2020","COMUNI","ABRUZZO","PESCARA","PE","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","1","15000","1","1","1"
"2020","COMUNI","ABRUZZO","L'AQUILA","AQ","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","2","8500","2","1","2"
"2020","COMUNI","ABRUZZO","CHIETI","CH","LAZIO","BUONI PASTO 8","LAZIO, MARCHE, UMBRIA, ABRUZZO, MOLISE, SARDEGNA","BUONI PASTO","55510000-8","SERVIZI DI MENSA","5","116741,35","5","1","5"
"2020","COMUNI","ABRUZZO","TERAMO","TE","LAZIO","BUONI PASTO 8","LAZIO, MARCHE, UMBRIA, ABRUZZO, MOLISE, SARDEGNA","BUONI PASTO","55510000-8","SERVIZI DI MENSA","6","63578,68","6","1","6"
"2020","COMUNI","ABRUZZO","PESCARA","PE","LAZIO","BUONI PASTO 8","LAZIO, MARCHE, UMBRIA, ABRUZZO, MOLISE, SARDEGNA","BUONI PASTO","55510000-8","SERVIZI DI MENSA","5","67051","5","1","5"
"2020","COMUNI","ABRUZZO","L'AQUILA","AQ","LAZIO","BUONI PASTO 8","LAZIO, MARCHE, UMBRIA, ABRUZZO, MOLISE, SARDEGNA","BUONI PASTO","55510000-8","SERVIZI DI MENSA","14","44404,36","12","1","12"
"2020","COMUNI","ABRUZZO","CHIETI","CH","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE  ARTICO 	- LAZIO, ABRUZZO","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","2","0","1","1","2"
"2020","COMUNI","ABRUZZO","TERAMO","TE","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE  ARTICO 	- LAZIO, ABRUZZO","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","1","0","1","1","1"
"2020","COMUNI","ABRUZZO","L'AQUILA","AQ","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE  ARTICO 	- LAZIO, ABRUZZO","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","3","0","3","1","3"
"2020","COMUNI","LIGURIA","GENOVA","GE","LAZIO","ENERGIA ELETTRICA 17","SARDEGNA, LIGURIA","ENERGIA ELETTRICA","65300000-6","EROGAZIONE DI ENERGIA ELETTRICA E SERVIZI CONNESSI","5","0","4","1","4"
"2020","COMUNI","LIGURIA","SAVONA","SV","LAZIO","ENERGIA ELETTRICA 17","SARDEGNA, LIGURIA","ENERGIA ELETTRICA","65300000-6","EROGAZIONE DI ENERGIA ELETTRICA E SERVIZI CONNESSI","1","0","1","1","1"
"2020","COMUNI","LIGURIA","IMPERIA","IM","LAZIO","ENERGIA ELETTRICA 17","SARDEGNA, LIGURIA","ENERGIA ELETTRICA","65300000-6","EROGAZIONE DI ENERGIA ELETTRICA E SERVIZI CONNESSI","12","0","10","1","12"
"2020","COMUNI","LIGURIA","LA SPEZIA","SP","LAZIO","ENERGIA ELETTRICA 17","SARDEGNA, LIGURIA","ENERGIA ELETTRICA","65300000-6","EROGAZIONE DI ENERGIA ELETTRICA E SERVIZI CONNESSI","1","0","1","1","1"
"2020","COMUNI","LIGURIA","SAVONA","SV","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","8","57650","5","1","6"
"2020","COMUNI","LIGURIA","IMPERIA","IM","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","3","41950","3","1","3"
"2020","COMUNI","LIGURIA","LA SPEZIA","SP","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","4","37250","4","1","4"
"2020","COMUNI","LIGURIA","GENOVA","GE","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","1","5000","1","1","1"
"2020","COMUNI","LIGURIA","SAVONA","SV","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","2","7500","2","1","2"
"2020","COMUNI","LIGURIA","IMPERIA","IM","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","CARBURANTI","09130000-9","PETROLIO E DISTILLATI","1","6500","1","1","1"
"2020","COMUNI","LIGURIA","SAVONA","SV","LAZIO","PC PORTATILI E TABLET 3","C PORTATILI PER ALTA (FASCIA A) E ALTISSIMA (FASCIA B) MOBILITÀ","LETTORI CD E O DVD","30233153-8","LETTORI E/O MASTERIZZATORI DI CD E DI DVD","1","14","1","1","1"
"2020","COMUNI","TOSCANA","SIENA","SI","TOSCANA","GAS NATURALE 12","TOSCANA, UMBRIA, MARCHE","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","1","0","1","1","1"
"2020","COMUNI","TOSCANA","FIRENZE","FI","TOSCANA","GAS NATURALE 12","TOSCANA, UMBRIA, MARCHE","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","1","0","1","1","1"
"2020","COMUNI","TOSCANA","PISTOIA","PT","TOSCANA","GAS NATURALE 12","TOSCANA, UMBRIA, MARCHE","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","1","0","1","1","1"
"2020","COMUNI","CALABRIA","REGGIO DI CALABRIA","RC","TOSCANA","GAS NATURALE 12","CALABRIA, SICILIA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","1","0","1","1","1"
"2020","COMUNI","CAMPANIA","NAPOLI","NA","TOSCANA","GAS NATURALE 11","CAMPANIA, PUGLIA, BASILICATA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","1","0","1","1","1"
"2020","COMUNI","CAMPANIA","SALERNO","SA","TOSCANA","GAS NATURALE 11","CAMPANIA, PUGLIA, BASILICATA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","1","0","1","1","1"
"2020","COMUNI","CAMPANIA","AVELLINO","AV","TOSCANA","GAS NATURALE 11","CAMPANIA, PUGLIA, BASILICATA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","2","0","2","1","2"
"2020","COMUNI","CAMPANIA","BENEVENTO","BN","TOSCANA","GAS NATURALE 11","CAMPANIA, PUGLIA, BASILICATA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","4","0","4","1","4"
"2020","COMUNI","CAMPANIA","NAPOLI","NA","TOSCANA","GAS NATURALE 12","CAMPANIA, PUGLIA, BASILICATA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","1","0","1","1","1"
"2020","COMUNI","PIEMONTE","ASTI","AT","TOSCANA","GAS NATURALE 11","VALLE D AOSTA, PIEMONTE, LIGURIA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","2","0","2","1","2"
"2020","COMUNI","PIEMONTE","CUNEO","CN","TOSCANA","GAS NATURALE 11","VALLE D AOSTA, PIEMONTE, LIGURIA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","4","0","4","1","4"
"2020","COMUNI","PIEMONTE","BIELLA","BI","TOSCANA","GAS NATURALE 11","VALLE D AOSTA, PIEMONTE, LIGURIA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","2","0","2","1","2"
"2020","COMUNI","PIEMONTE","NOVARA","NO","TOSCANA","GAS NATURALE 11","VALLE D AOSTA, PIEMONTE, LIGURIA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","4","0","3","1","3"
"2020","COMUNI","PIEMONTE","TORINO","TO","TOSCANA","GAS NATURALE 11","VALLE D AOSTA, PIEMONTE, LIGURIA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","14","0","14","1","14"
"2020","COMUNI","PIEMONTE","VERCELLI","VC","TOSCANA","GAS NATURALE 11","VALLE D AOSTA, PIEMONTE, LIGURIA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","2","0","2","1","2"
"2020","COMUNI","PIEMONTE","ALESSANDRIA","AL","TOSCANA","GAS NATURALE 11","VALLE D AOSTA, PIEMONTE, LIGURIA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","3","0","3","1","3"
"2020","COMUNI","PIEMONTE","VERBANO-CUSIO-OSSOLA","VB","TOSCANA","GAS NATURALE 11","VALLE D AOSTA, PIEMONTE, LIGURIA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","2","0","2","1","2"
"2020","COMUNI","PIEMONTE","ASTI","AT","TOSCANA","GAS NATURALE 12","VALLE D AOSTA, PIEMONTE, LIGURIA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","2","0","2","1","2"
"2020","COMUNI","PIEMONTE","CUNEO","CN","TOSCANA","GAS NATURALE 12","VALLE D AOSTA, PIEMONTE, LIGURIA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","3","0","3","1","3"
"2020","COMUNI","PIEMONTE","BIELLA","BI","TOSCANA","GAS NATURALE 12","VALLE D AOSTA, PIEMONTE, LIGURIA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","2","0","2","1","2"
"2020","COMUNI","PIEMONTE","NOVARA","NO","TOSCANA","GAS NATURALE 12","VALLE D AOSTA, PIEMONTE, LIGURIA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","1","0","1","1","1"
"2020","COMUNI","PIEMONTE","TORINO","TO","TOSCANA","GAS NATURALE 12","VALLE D AOSTA, PIEMONTE, LIGURIA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","2","0","2","1","2"
"2020","COMUNI","PIEMONTE","VERCELLI","VC","TOSCANA","GAS NATURALE 12","VALLE D AOSTA, PIEMONTE, LIGURIA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","1","0","1","1","1"
"2020","COMUNI","PIEMONTE","ALESSANDRIA","AL","TOSCANA","GAS NATURALE 12","VALLE D AOSTA, PIEMONTE, LIGURIA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","1","0","1","1","1"
"2020","COMUNI","PIEMONTE","VERBANO-CUSIO-OSSOLA","VB","TOSCANA","GAS NATURALE 12","VALLE D AOSTA, PIEMONTE, LIGURIA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","1","0","1","1","1"
"2020","COMUNI","BASILICATA","MATERA","MT","TOSCANA","GAS NATURALE 11","CAMPANIA, PUGLIA, BASILICATA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","2","0","1","1","1"
"2020","COMUNI","BASILICATA","POTENZA","PZ","TOSCANA","GAS NATURALE 11","CAMPANIA, PUGLIA, BASILICATA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","2","0","1","1","1"
"2020","COMUNI","VALLE D'AOSTA","AOSTA","AO","TOSCANA","GAS NATURALE 11","VALLE D AOSTA, PIEMONTE, LIGURIA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","3","0","3","1","3"
"2020","COMUNI","VALLE D'AOSTA","AOSTA","AO","TOSCANA","GAS NATURALE 12","VALLE D AOSTA, PIEMONTE, LIGURIA","GAS NATURALE","65200000-5","EROGAZIONE DI GAS E SERVIZI CONNESSI","3","0","3","1","3"
"2020","COMUNI","LAZIO","ROMA","RM","PIEMONTE","VEICOLI IN NOLEGGIO 14","VETTURE OPERATIVE","BENI OPZIONALI PER AUTOVEICOLI","34000000-7","ATTREZZATURE DI TRASPORTO E PRODOTTI AUSILIARI PER IL TRASPORTO","1","1573,92","1","1","1"
"2020","COMUNI","LAZIO","ROMA","RM","PIEMONTE","VEICOLI IN NOLEGGIO 14","VETTURE OPERATIVE","SERVIZI OPZIONALI PER AUTOVEICOLI","34000000-7","ATTREZZATURE DI TRASPORTO E PRODOTTI AUSILIARI PER IL TRASPORTO","1","2480","1","1","1"
"2020","COMUNI","LAZIO","LATINA","LT","PIEMONTE","VEICOLI IN NOLEGGIO 14","VETTURE OPERATIVE","SERVIZI OPZIONALI PER AUTOVEICOLI","34000000-7","ATTREZZATURE DI TRASPORTO E PRODOTTI AUSILIARI PER IL TRASPORTO","1","612","1","1","1"
"2020","COMUNI","LAZIO","ROMA","RM","PIEMONTE","VEICOLI IN NOLEGGIO 14","VETTURE OPERATIVE","AUTOVEICOLI IN ACQUISTO E NOLEGGIO SENZA CONDUCENTE","34000000-7","ATTREZZATURE DI TRASPORTO E PRODOTTI AUSILIARI PER IL TRASPORTO","1","9936","1","1","1"
"2020","COMUNI","LAZIO","LATINA","LT","PIEMONTE","VEICOLI IN NOLEGGIO 14","VETTURE OPERATIVE","AUTOVEICOLI IN ACQUISTO E NOLEGGIO SENZA CONDUCENTE","34000000-7","ATTREZZATURE DI TRASPORTO E PRODOTTI AUSILIARI PER IL TRASPORTO","1","5580","1","1","1"
"2020","COMUNI","LAZIO","VITERBO","VT","PIEMONTE","VEICOLI IN NOLEGGIO 14","VETTURE INTERMEDIE","BENI OPZIONALI PER AUTOVEICOLI","34000000-7","ATTREZZATURE DI TRASPORTO E PRODOTTI AUSILIARI PER IL TRASPORTO","1","585","1","1","1"
"2020","COMUNI","LAZIO","VITERBO","VT","PIEMONTE","VEICOLI IN NOLEGGIO 14","VETTURE INTERMEDIE","SERVIZI OPZIONALI PER AUTOVEICOLI","34000000-7","ATTREZZATURE DI TRASPORTO E PRODOTTI AUSILIARI PER IL TRASPORTO","1","3460","1","1","1"
"2020","COMUNI","LAZIO","VITERBO","VT","PIEMONTE","VEICOLI IN NOLEGGIO 14","VETTURE INTERMEDIE","AUTOVEICOLI IN ACQUISTO E NOLEGGIO SENZA CONDUCENTE","34000000-7","ATTREZZATURE DI TRASPORTO E PRODOTTI AUSILIARI PER IL TRASPORTO","1","11866,2","1","1","1"
"2020","COMUNI","LAZIO","VITERBO","VT","LOMBARDIA","FOTOCOPIATRICI MULTIFUNZIONE 31 (FASCIA ALTA)","MULTIFUNZIONE A3 A COLORI PER GRUPPI DI MEDIE E GRANDI DIMENSIONI, CON VELOCITÀ 45 PAGINE/MINUTO","SERVIZI OPZIONALI PER FOTOCOPIATRICI","30121200-5","FOTOCOPIATRICI","1","1187,52","1","1","1"
"2020","COMUNI","LAZIO","ROMA","RM","LOMBARDIA","FOTOCOPIATRICI MULTIFUNZIONE 31 (FASCIA ALTA)","MULTIFUNZIONE A3 A COLORI PER GRUPPI DI MEDIE E GRANDI DIMENSIONI, CON VELOCITÀ 45 PAGINE/MINUTO","FOTOCOPIATRICI E MULTIFUNZIONE (NOLEGGIO)","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","4","24493,72","4","1","4"
"2020","COMUNI","LAZIO","RIETI","RI","LOMBARDIA","FOTOCOPIATRICI MULTIFUNZIONE 31 (FASCIA ALTA)","MULTIFUNZIONE A3 A COLORI PER GRUPPI DI MEDIE E GRANDI DIMENSIONI, CON VELOCITÀ 45 PAGINE/MINUTO","FOTOCOPIATRICI E MULTIFUNZIONE (NOLEGGIO)","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","1","41306,88","1","1","1"
"2020","COMUNI","LAZIO","LATINA","LT","LOMBARDIA","FOTOCOPIATRICI MULTIFUNZIONE 31 (FASCIA ALTA)","MULTIFUNZIONE A3 A COLORI PER GRUPPI DI MEDIE E GRANDI DIMENSIONI, CON VELOCITÀ 45 PAGINE/MINUTO","FOTOCOPIATRICI E MULTIFUNZIONE (NOLEGGIO)","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","1","103267,2","1","1","1"
"2020","COMUNI","LAZIO","VITERBO","VT","LOMBARDIA","FOTOCOPIATRICI MULTIFUNZIONE 31 (FASCIA ALTA)","MULTIFUNZIONE A3 A COLORI PER GRUPPI DI MEDIE E GRANDI DIMENSIONI, CON VELOCITÀ 45 PAGINE/MINUTO","FOTOCOPIATRICI E MULTIFUNZIONE (NOLEGGIO)","50300000-8","SERVIZI DI RIPARAZIONE, MANUTENZIONE E SERVIZI AFFINI CONNESSI A PERSONAL COMPUTER, ATTREZZATURE D'UFFICIO, APPARECCHIATURE PER TELECOMUNICAZIONE E IMPIANTI AUDIOVISIVI","1","35028,48","1","1","1"
