cod_amm	cod_ou	cod_uni_ou	des_ou	regione	provincia	comune	indirizzo	cap	cf	dt_verifica_cf	data_avvio_nso
asp_pa	UCARPA_APPRESP	HJSFLT	Assistenza protesica apparecchi esercitazionne muscoli respiratori ed altri in noleggio o service	Sicilia	PA	Palermo	Via Castellana 145	90129	05841760829	2020-01-10	2020-01-10
asp_pa	UCARPA_LESCUT	MI77IC	Prodotti per il trattamento delle sesioni cutanee	Sicilia	PA	Palermo	Via Castellana 145	90129	05841760829	2020-01-10	2020-01-10
asp_pa	UCARPA_TRACHEO	MZBT4T	Ausili per tracheostomia	Sicilia	PA	Palermo	Via Castellana 145	90129	05841760829	2020-01-10	2020-01-10
asp_pa	UFF_DPC	0XTVJN	Ufficio DPC - Distribuzione Per Conto	Sicilia	PA	Palermo	Via G. La Loggia 5	90135	05841760829	2020-01-10	2020-01-10
asp_pa	UOC_CARAD	TK4FGC	U.O.C. Coordinamento assistenza riabilitativa ambulatoriale e domiciliare	Sicilia	PA	Palermo	Via Castellana 145	90135	05841760829	2020-01-10	2020-01-10
asp_pa	UOC_contan	JXKSN7	U.O.C. Contabilita Analitica e Patrimonio	Sicilia	PA	Palermo	Via Pindemonte 88	90129	05841760829	2020-01-10	2020-01-10
asp_pa	UOC_dippat	IV4Z5J	U.O.C. Dipendenze Patologiche	Sicilia	PA	Palermo	Via Pindemonte, 88	90129	05841760829	2020-01-10	2020-01-10
asp_pa	UOC_epidem	9YUXF7	U.O.C. Sanita Pubblica Epidemiologia e Medicina Preventiva 	Sicilia	PA	Palermo	Via Siracusa 45	90141	05841760829	2020-01-10	2020-01-10
asp_pa	UOC_facility	T9LO2N	U.O.C. Logistica e gestione servizi esternalizzati	Sicilia	PA	Palermo	Via Gaetano La Loggia 5	90129	05841760829	2020-01-10	2020-01-10
asp_pa	UOC_haccp	2RM4B9	U.O.C. HACCP - RSO	Sicilia	PA	Palermo	VIA PINDEMONTE, 88	90129	05841760829	2020-01-10	2020-01-10
asp_pa	UOC_impant	HS29AQ	U.O.C. Impiantistica ed Antinfortunistica	Sicilia	PA	Palermo	VIA MARIANO STABILE, 7	90139	05841760829	2020-01-10	2020-01-10
asp_pa	UOC_lsp	3DS2FU	U.O.C. Laboratorio di Sanita Pubblica	Sicilia	PA	Palermo	Via Carmelo  Onorato, 6	90129	05841760829	2020-01-10	2020-01-10
asp_pa	UOC_PROGMAN	IMYRN3	U.O.C. Progettazione e Manutenzione	Sicilia	PA	Palermo	Via Gaetano La Loggia, 5	90129	05841760829	2020-01-10	2020-01-10
asp_pa	UOC_provv	MOUXAG	U.O.C. Provveditorato	Sicilia	PA	Palermo	Via Gaetano La Loggia, 5	90129	05841760829	2020-01-10	2020-01-07
asp_pa	UOS_Formaz	9PWMXM	U.O.S. Formazione	Sicilia	PA	Palermo	Via Pindemonte 88	90129	05841760829	2020-01-10	2020-01-10
asp_pa	UOS_GestpatrMI	D6DCJG	U.O.S. Gestione Amministrativa Patrimonio Mobiliare e Immobbiliare	Sicilia	PA	Palermo	Via Pindemonte 88	90129	05841760829	2020-01-10	2020-01-10
asp_pa	UOS_inform	63H66E	U.O.S. Informatica Aziendale e Gestione Collegamenti	Sicilia	PA	Palermo	Via Gaetano La Loggia, 5	90129	05841760829	2020-01-10	2020-01-10
asp_pa	UOS_UCARPA	XMI2AY	UOS Accettazione Rendicontazione Assistenza Protesica, Presidi e Ausili Centrale - UCARPA	Sicilia	PA	Palermo	Via Castellana 145	90129	05841760829	2020-01-10	2020-01-10
asp_tp	CASSA_ALCAMO	S9V96E	CASSA ECONOMALE ALCAMO	Sicilia	TP	Alcamo	VIALE EUROPA 41	91011	02363280815	2020-01-21	2019-09-23
asp_tp	CASSA_CENTRO	BEY878	CASSA ECONOMALE CENTRO	Sicilia	TP	Trapani	V. MAZZINI 1	91100	02363280815	2019-09-23	2019-09-23
asp_tp	CASSA_CITTADELLA	96M0ND	CASSA ECONOMALE CITTADELLA	Sicilia	TP	Erice	VIALE DELLA PROVINCIA, 2	91016	02363280815	2019-09-23	2019-09-23
asp_tp	CASSA_CVETRANO	GJ8K4C	CASSA ECONOMALE CASTELVETRANO	Sicilia	TP	Castelvetrano	V. MARINELLA 5	91022	02363280815	2019-09-23	2019-09-23
asp_tp	CASSA_FORMAZIONE	X458RW	CASSA ECONOMALE FORMAZIONE	Sicilia	TP	Trapani	V. MAZZINI 1	91100	02363280815	2020-01-21	2020-01-21
asp_tp	CASSA_MARSALA	UBMPF8	CASSA ECONOMALE DISTRETTO MARSALA	Sicilia	TP	Marsala	P.ZZA F.SCO PIZZO	91025	02363280815	2020-01-21	2020-01-21
asp_tp	CASSA_MAZARA	B9001K	CASSA ECONOMALE DISTRETTO MAZARA	Sicilia	TP	Mazara del Vallo	via Castelvetrano	91026	02363280815	2020-01-21	2020-01-21
asp_tp	CASSA_PANTELL	NT9G0Y	CASSA ECONOMALE PANTELLERIA	Sicilia	TP	Pantelleria	VIA ALMANZA 1	91017	02363280815	2020-01-21	2020-01-21
asp_tp	CASSA_POMARSALA	9L495H	CASSA ECONOMALE PO MARSALA	Sicilia	TP	Marsala	P.ZZA F.SCO PIZZO	91025	02363280815	2020-01-21	2020-01-21
asp_tp	CASSA_POTRAPANI	ASV43Y	CASSA ECONOMALE PO TRAPANI	Sicilia	TP	Erice	VIA COSENZA 82	91016	02363280815	2020-01-21	2020-01-21
asp_tp	CASSA_PREVENZ	5PUV7B	CASSA ECONOMALE DIP. PREVENZIONE	Sicilia	TP	Trapani	VIA AMM. STAITI	91100	02363280815	2020-01-21	2020-01-21
asp_tp	DIRAMM_PANTELL	AOE68Q	DIREZIONE AMMINISTRATIVA PANTELLERIA	Sicilia	TP	Trapani	VIA MAZZINI 1	91100	02363280815	2020-01-21	2020-01-21
asp_tp	DIRAMM_POALCAMO	CPWPSC	DIREZIONE AMMINISTRATIVA P.O. ALCAMO	Sicilia	TP	Alcamo	VIA F.SCO CRISPI 116	91011	02363280815	2020-01-21	2020-01-21
asp_tp	DIRAMM_POCASTELVETRANO	Y17DO9	DIREZIONE AMMINISTRATIVA P.O. CASTELVETRANO	Sicilia	TP	Castelvetrano	VIA MARINELLA 5	91022	02363280815	2020-01-21	2020-01-21
asp_tp	DIRAMM_POMARSALA	SWWS8D	DIREZIONE AMMINISTRATIVA P.O. MARSALA	Sicilia	TP	Marsala	PIAZZA F.SCO PIZZO 1	91025	02363280815	2020-01-21	2020-01-21
asp_tp	DIRAMM_POMAZARA	CE7WNU	DIREZIONE AMMINISTRATIVA P.O. MAZARA	Sicilia	TP	Mazara del Vallo	VIA CASTELVETRANO 28	91026	02363280815	2020-01-21	2020-01-21
asp_tp	DIRAMM_POSALEMI	R1A5YS	DIREZIONE AMMINISTRATIVA P.O. SALEMI	Sicilia	TP	Salemi	VIA S. LEONARDO 1	91018	02363280815	2020-01-21	2020-01-21
asp_tp	DIRAMM_POTRAPANI	1BYPYE	DIREZIONE AMMINISTRATIVA P.O. TRAPANI	Sicilia	TP	Erice	VIA COSENZA 82	91016	02363280815	2020-01-21	2020-01-21
asp_tp	DIR_SAN_ALCAMO	R2GW6M	DIREZIONE SANITARIA DISTRETTO ALCAMO	Sicilia	TP	Castelvetrano	V.LE EUROPA 41	91022	02363280815	2020-01-27	2020-01-27
asp_tp	DIR_SAN_CASTELVETRANO	UKCGRV	DIREZIONE SANITARIA DISTRETTO CASTELVETRANO	Sicilia	TP	Castelvetrano	VIA MARINELLA 5	91022	02363280815	2020-01-27	2020-01-27
asp_tp	DIR_SAN_MARSALA	Q4N0OZ	DIREZIONE SANITARIA DISTRETTO MARSALA	Sicilia	TP	Marsala	p.zza Pizzo	91025	02363280815	2020-01-27	2020-01-27
asp_tp	DIR_SAN_MAZARA_SALEMI	71SKDU	DIREZIONE SANITARIA DISTRETTO MAZARA SALEMI	Sicilia	TP	Mazara del Vallo	VIA FURIA TRANQUILLINA	91026	02363280815	2020-01-27	2020-01-27
asp_tp	DIR_SAN_PANTELLERIA	PT6FZK	DIREZIONE SANITARIA DISTRETTO PANTELLERIA	Sicilia	TP	Pantelleria	p.le Almanza	91017	02363280815	2020-01-27	2020-01-27
asp_tp	DIR_SAN_TRAPANI	XVJVNH	DIREZIONE SANITARIA DISTRETTO TRAPANI	Sicilia	TP	Erice	via cesaro' . Casa Santa	91016	02363280815	2020-01-27	2020-01-27
asp_tp	ECOFIN	JA8UW7	UOC ECONOMICO FINANZIARIO	Sicilia	TP	Trapani	VIA MAZZINI 1	91100	02363280815	2020-01-21	2020-01-21
asp_tp	FARMACEUTICA	CZLGW1	FARMACEUTICA TERRITORIALE	Sicilia	TP	Erice	VIALE DELLE PROVINCE 1	91016	02363280815	2020-01-21	2020-01-21
asp_tp	FARMACIA_ALCAMO	GYE1W9	FARMACIA P.O. ALCAMO	Sicilia	TP	Alcamo	VIA UGO FOSCOLO 69	91011	02363280815	2020-01-27	2020-01-27
asp_tp	FARMACIA_CASTELVETRANO	TRL1GN	FARMACIA P.O. CASTELVETRANO	Sicilia	TP	Castelvetrano	VIA MARINELLA 5	91022	02363280815	2020-01-27	2020-01-27
asp_tp	FARMACIA_MARSALA	88BXGW	FARMACIA P.O. MARSALA	Sicilia	TP	Marsala	C.DA CARDILLA	91025	02363280815	2020-01-27	2020-01-27
asp_tp	FARMACIA_MAZARA	4K9QQZ	FARMACIA P.O. MAZARA DEL VALLO	Sicilia	TP	Mazara del Vallo	VIA SALEMI 175	91026	02363280815	2020-01-21	2020-01-21
asp_tp	FARMACIA_PANTELLERIA	NL0QYW	FARMACIA P.O. PANTELLERIA	Sicilia	TP	Pantelleria	p.le Almanza	91017	02363280815	2020-01-27	2020-01-28
asp_tp	FARMACIA_SALEMI	55SD0N	FARMACIA P.O. SALEMI	Sicilia	TP	Salemi	VIA DANTE ALIGHIERI	91018	02363280815	2020-01-27	2020-01-27
asp_tp	FARMACIA_TRAPANI	73AYA7	FARMACIA P.O. TRAPANI	Sicilia	TP	Erice	VIA COSENZA 82	91016	02363280815	2020-01-21	2020-01-21
asp_tp	GT	HXTEI5	GESTIONE TECNICA	Sicilia	TP	Trapani	VIA MAZZINI 1	91100	02363280815	2020-01-21	2020-01-21
asp_tp	ICT	JF6P5Q	ICT	Sicilia	TP	Trapani	VIA MAZZINI 1	91100	02363280815	2020-01-21	2020-01-21
asp_tp	PROVVEDITORATO	LMRYAI	U.O.C. PROVVEDITORATO ED ECONOMATO	Sicilia	TP	Trapani	V. MAZZINI 1	91100	02363280815	2020-01-21	2020-01-21
ASSL10VE	Uff_NSO	EN5M0H	Ufficio Ordini NSO	Veneto	VE	San Dona' di Piave	Piazza De Gasperi, 5	30027	02799490277	2019-09-26	2019-09-26
asstb	NSO_Approvvigionamenti	RBK8Z7	U.O.C. APPROVVIGIONAMENTI	Lombardia	BS	Brescia	P.le Spedali Civili 1	25121	03775110988	2019-12-06	2019-12-06
asstb	NSO_Farmacia	ZHWLBG	U.O.C. FARMACIA	Lombardia	BS	Brescia	P.le Spedali Civili 1	25121	03775110988	2020-02-03	2020-01-20
asstb	NSO_Gestione	LBI2IV	U.O.C. SERVIZIO GESTIONE	Lombardia	BS	Brescia	P.le Spedali Civili 1	25121	03775110988	2020-01-20	2020-01-20
asstb	NSO_IngegneriaClinica	IYJUV9	U.O.C. INGEGNERIA CLINICA	Lombardia	BS	Brescia	P.le Spedali Civili 1	25121	03775110988	2020-03-23	2020-03-23
asstb	NSO_Tecnico	N1RMQN	U.O.C. TECNICO-PATRIMONIALE	Lombardia	BS	Brescia	P.le Spedali Civili 1	25121	03775110988	2020-02-03	2020-02-03
asstbe	APPROVVIGIONAMENTI	1MJ4UA	UOC Gestione Acquisti e Logistica	Lombardia	BG	Seriate	Via Paderno, 21	24068	04114380167	2019-09-24	2019-09-24
asstbe	FARMACIA	ZL3329	UOC Servizio di Farmacia	Lombardia	BG	Seriate	Via Paderno, 21	24068	04114380167	2019-09-24	2019-09-24
asstbe	SIA	68XIK8	UOC Servizio Informatico Aziendale	Lombardia	BG	Seriate	Via Paderno, 21	24068	04114380167	2019-09-24	2019-09-24
asstbe	TECNICO	N1MCYA	UOC Gestione Tecnico Patrimoniale	Lombardia	BG	Seriate	Via Paderno, 21	24068	04114380167	2019-09-24	2019-09-24
asstbgo	FARMACIA	1533VF	U.O.C. SERVIZIO FARMACEUTICO	Lombardia	BG	Treviglio	PIAZZALE OSPEDALE N. 1	24047	04114450168	2019-09-24	2019-09-24
asstbgo	GAPE	GDC8UB	UOS GESTIONE ACQUISTI - PROVVEDITORATO ECONOMATO	Lombardia	BG	Treviglio	PIAZZALE OSPEDALE N. 1	24047	04114450168	2019-09-24	2019-09-24
asstbgo	SGI	V93WRR	UOC SISTEMI GESTIONALI INFORMATIVI	Lombardia	BG	Treviglio	PIAZZALE OSPEDALE N. 1	24047	04114450168	2019-09-24	2019-09-26
asstbgo	TECPAT	RSBD39	UOC TECNICO PATRIMONIALE-ACQUISTI/APPROVVIGIONAMENTI	Lombardia	BG	Treviglio	PIAZZALE OSPEDALE N. 1	24047	04114450168	2019-09-24	2019-09-24
asstc	OSP_01	4ZBWHB	OSP_U.O. ECONOMICO FINANZIARIA	Lombardia	CR	Crema	l.go U.Dossena,2	26013	01629350198	2019-09-23	2019-09-23
asstc	TER_01	DGO7F7	TER_U.O. ECONOMICO FINANZIARIA	Lombardia	CR	Crema	l.go U.Dossena,2	26013	01629350198	2019-09-23	2019-09-23
asstcr	Uff_Acquisti_Servizi	1IBPV2	Acquisti e Servizi	Lombardia	CR	Cremona	Viale Concordia, 1	26100	01629400191	2019-09-26	2019-09-26
asstcr	Uff_Ingegneria_Clinica	JWT395	Ingegneria Clinica	Lombardia	CR	Cremona	Viale Concordia, 1	26100	01629400191	2019-09-26	2019-09-26
asstcr	Uff_Servizi_sanitari_sociosanitari_territoriali	SGHLCC	Servizi Sanitari Sociosanitari e Territoriali	Lombardia	CR	Cremona	Viale Concordia, 1	26100	01629400191	2019-09-26	2019-09-26
asstcr	Uff_Sistemi_Informativi	0WXPXN	Sistemi Informativi	Lombardia	CR	Cremona	Viale Concordia,1	26100	01629400191	2019-09-26	2019-09-26
asstcr	Uff_Ufficio_Tecnico	ZNJKO1	Ufficio Tecnico	Lombardia	CR	Cremona	Viale Concordia, 1	26100	01629400191	2019-09-26	2019-09-26
asstf	PROVV	C84I8K	PROVVEDITORATO	Lombardia	BS	Chiari	Viale G. Mazzini 4	25032	03775820982	2019-11-14	2019-11-14
asstg	Ord_Ospedale	SHRNJ6	Ordini Area Ospedaliera	Lombardia	BS	Desenzano del Garda	Localita' Montecroce	25015	03775660982	2019-09-24	2019-09-24
asstg	Ord_Territorio	IABTOK	Ordini Area Territoriale	Lombardia	BS	Desenzano del Garda	Localita' Montecroce	25015	03775660982	2019-09-24	2019-09-24
asstgp	NSO_ASSTPINI	D2ORDR	Ufficio Emissione Ordini 1	Lombardia	MI	Milano	PIAZZA CARDINAL FERRARI 1	20122	09320530968	2019-09-26	2019-09-26
asstl	DMP01	T60KXQ	Direzione Medica Presidio Lecco	Lombardia	LC	Lecco	VIA DELL'EREMO 9/11	23900	03622120131	2019-09-28	2019-09-28
asstl	DMP02	OHSGBD	Direzione Medica Presidio Merate	Lombardia	LC	Merate	L.go Mandic 1	23807	03622120131	2019-09-28	2019-09-28
asstl	FAR01	TQSX9O	Farmacia	Lombardia	LC	Lecco	VIA DELL'EREMO 9/11	23900	03622120131	2019-09-28	2019-09-28
asstl	GRU01	BXGO4L	Gestione Risorse Umane	Lombardia	LC	Lecco	VIA DELL'EREMO 9/11	23900	03622120131	2019-09-28	2019-09-28
asstl	INC01	67IJG6	Ingegneria Clinica	Lombardia	LC	Lecco	VIA DELL'EREMO 9/11	23900	03622120131	2019-09-28	2019-09-28
asstl	PRE01	GD0LKB	Provveditorato Economato	Lombardia	LC	Lecco	VIA DELL'EREMO 9/11	23900	03622120131	2019-09-28	2019-09-28
asstl	SIA01	8TWSX5	Sistemi Informativi Aziendali	Lombardia	LC	Lecco	VIA DELL'EREMO 9/11	23900	03622120131	2019-09-28	2019-09-28
asstl	TEP01	0W2HQ5	Tecnico Patrimoniale	Lombardia	LC	Lecco	VIA DELL'EREMO 9/11	23900	03622120131	2019-09-28	2019-09-28
asstla	ASSI	XNUY8L	ASST LARIANA  UO CONTABILITA E BILANCIO DIVISIONE TERRITORIALE	Lombardia	CO	Como	VIA NAPOLEONA N.60	22100	03622110132	2020-01-20	2020-01-20
asstla	ASST	JC9V0S	ASST LARIANA UO CONTABILITA E BILANCIO  DIVISIONE 118	Lombardia	CO	Como	VIA NAPOLEONA N.60	22100	03622110132	2020-01-20	2020-01-20
asstla	UFRBSN	H7X0GB	ASST LARIANA NSO DIVISIONE SANITARIA	Lombardia	CO	Como	VIA NAPOLEONA, 60	22100	03622110132	2020-01-20	2020-01-20
asstlo	GARE	85YDH8	Gare	Lombardia	LO	Lodi	via Fissiraga 15	26900	09322180960	2019-10-16	2019-10-16
asstm	MNSGA	2CLPS2	Struttura Gestione Acquisti	Lombardia	MN	Mantova	Strada Lago Paiolo, 10	46100	02481840201	2019-09-24	2019-09-24
asstm	MNSTES	0588E2	Struttura Tecnico Economale e dei Servizi	Lombardia	MN	Mantova	Strada Lago Paiolo, 10	46100	02481840201	2019-09-24	2019-09-24
asstmb	SC_FARM	86RPX6	SC Farmacia	Lombardia	MB	Monza	Via Pergolesi, 33	20900	09314290967	2019-12-11	2019-12-11
asstmb	SC_GAE	X0IQR0	SC Gestione Acquisti ed Economato	Lombardia	MB	Monza	Via Pergolesi, 33	20900	09314290967	2019-12-11	2019-12-11
asstmb	SC_SIC	0AX63E	SC Ingegneria Clinica	Lombardia	MB	Monza	Via Pergolesi, 33	20900	09314290967	2019-12-11	2019-12-11
asstmb	SC_TECPAT	HV0JH8	SC Gestione Tecnico Patrimoniale	Lombardia	MB	Monza	Via Pergolesi, 33	20900	09314290967	2019-12-11	2019-12-11
asstmm	FAR	3KMPSS	U.O.C. FARMACIA	Lombardia	MI	Vizzolo Predabissi	VIA PANDINA 1	20070	09320650964	2019-12-09	2019-12-09
asstmm	PROV	QUUSQQ	U.O.C. GESTIONE ACQUISTI	Lombardia	MI	Vizzolo Predabissi	VIA PANDINA 1	20070	09320650964	2019-12-09	2019-12-09
asstmm	PRT	88F2VJ	U.O.C. PROTESICA	Lombardia	MI	Melegnano	Via Sandro Pertini 1	20077	09320650964	2019-12-09	2019-12-10
asstn	PONSO	GXCA9Y	Punto ordinante ASST Niguarda per NSO	Lombardia	MI	Milano	Piazza Ospedale Maggiore 3	20162	09315660960	2019-12-06	2019-12-06
asstnm	Economato	T6I6B0	Unita' Operativa Economato	Lombardia	MI	Sesto San Giovanni	Viale Matteotti, 83	20099	09320420962	2019-09-24	2019-09-24
asstnm	Farmacia	CU84KO	Farmacia	Lombardia	MI	Sesto San Giovanni	Viale Matteotti, 83	20099	09320420962	2019-09-24	2019-09-24
asstnm	Provveditorato	XRA02T	Unita' Operativa Approvvigionamenti	Lombardia	MI	Sesto San Giovanni	Viale Matteotti 83	20099	09320420962	2019-09-24	2019-09-24
asstnm	Ufficio_Tecnico	KPRHAN	Unita' Operativa Tecnico Patrimoniale	Lombardia	MI	Sesto San Giovanni	Viale Matteotti, 83	20099	09320420962	2019-09-24	2019-09-24
asstom	Acquisti_Appalti	RZL4IM	Acquisti e Appalti	Lombardia	MI	Legnano	Via Papa Giovanni Paolo II C.P. 3	20025	09319650967	2019-09-30	2019-09-30
asstom	Affari_Generali_Legali	MZPGVC	Affari Generali e Legali	Lombardia	MI	Legnano	Via Papa Giovanni Paolo II C.P. 3	20025	09319650967	2019-10-02	2019-10-02
asstom	Gestione_Risorse_Umane	2TO7CZ	Gestione Risorse Umane	Lombardia	MI	Legnano	Via Papa Giovanni Paolo II C.P. 3	20025	09319650967	2019-10-02	2019-10-02
asstom	Servizio_Farmaceutico	2YM1AT	Servizio Farmaceutico	Lombardia	MI	Legnano	Via Papa Giovanni Paolo II C.P. 3	20025	09319650967	2019-09-30	2019-10-01
asstom	Sistemi_Informativi_Aziendali	MAG7KA	Sistemi Informativi Aziendali	Lombardia	MI	Legnano	Via Papa Giovanni Paolo II C.P. 3	20025	09319650967	2019-09-30	2019-10-01
asstom	Tecnico_Patrimoniale	O7CAWI	Tecnico Patrimoniale	Lombardia	MI	Legnano	Via Papa Giovanni Paolo II C.P. 3	20025	09319650967	2019-10-02	2019-10-02
asstom	Ufficio_Formazione	DYOVHX	Ufficio Formazione	Lombardia	MI	Legnano	Via Papa Giovanni Paolo II C.P. 3	20025	09319650967	2019-10-02	2019-10-02
asstp	uo_04	GOIIBQ	Ufficio tecnico	Lombardia	BG	Bergamo	Piazza OMS n. 1	24127	04114370168	2019-09-25	2019-09-25
asstp	uo_09	5FCOJV	Approvvigionamenti	Lombardia	BG	Bergamo	Piazza OMS n. 1	24127	04114370168	2019-09-25	2019-09-25
asstpv	POASSTPV	6XTLYV	PUNTO_ORDINANANTE_ASSTPV	Lombardia	PV	Pavia	VIALE REPUBBLICA 34	27100	02613080189	2019-09-26	2019-09-26
asstr	NLEKKY	BG0765	BILANCIO TERRITORIALE	Lombardia	MI	Garbagnate Milanese	Viale Forlanini 95	20024	09323530965	2020-01-22	2020-01-22
asstr	OKRG54	G76R2F	BILANCIO SOCIALE	Lombardia	MI	Garbagnate Milanese	vIALE fORLANINI 95	20024	09323530965	2020-01-22	2020-01-22
asstr	UFS58J	427AZ2	BILANCIO SANITARIO	Lombardia	MI	Garbagnate Milanese	Viale Forlanini 95	20024	09323530965	2020-01-22	2020-01-22
asstsl	APPROV	PC5GZ1	Approvvigionamenti	Lombardia	VA	Varese	Viale Borri, 57	21100	03510050127	2019-12-04	2019-12-04
asstsl	APPROV_ANGERA	XBUJO2	Approvvigionamenti Angera	Lombardia	VA	Angera	via Bordini 9	21021	03510050127	2019-12-04	2019-12-04
asstsl	APPROV_CITTIGLIO	ASEWD9	Approvvigionamenti Cittiglio	Lombardia	VA	Cittiglio	via Luini	21033	03510050127	2019-12-04	2019-12-04
asstsl	APPROV_CITTIGLIO_SERVIZI	LWOY5N	Approvvigionamenti Cittiglio Servizi	Lombardia	VA	Cittiglio	via Luvini	21033	03510050127	2019-12-04	2019-12-04
asstsl	APPROV_LUINO	38GMMB	Approvvigionamenti Luino	Lombardia	VA	Luino	VIA FORLANINI 6	21016	03510050127	2019-12-04	2019-12-04
asstsl	APPROV_LUINO_SERVIZI	1H4ABE	Approvvigionamenti Luino Servizi	Lombardia	VA	Luino	VIA FORLANINI 6	21016	03510050127	2019-12-04	2019-12-04
asstsl	APPROV_SERVIZI	P7QLC5	Approvvigionamenti Servizi Varese	Lombardia	VA	Varese	VIALE BORRI 57	21100	03510050127	2019-12-04	2019-12-04
asstsl	FARMACIA	X2EMKJ	FARMACIA	Lombardia	VA	Varese	VIALE BORRI 55	21100	03510050127	2019-12-04	2019-12-04
asstsl	FARMACIA_CITTIGLIO_NSO	TKDJM3	Farmacia Cittiglio NSO	Lombardia	VA	Cittiglio	via Luvini	21033	03510050127	2019-12-04	2019-12-04
asstsl	FARMACIA_LUINO_NSO	XQLDZP	Farmacia Luino	Lombardia	VA	Luino	VIA FORLANINI 6	21016	03510050127	2019-12-04	2019-12-04
asstsl	FARMACIA_TRADATE_NSO	16YQCF	Farmacia Tradate NSO	Lombardia	VA	Tradate	PIAZZALE ZANABONI 1	21049	03510050127	2019-12-04	2019-12-04
asstsl	IC	4E7F98	Ingegneria clinica	Lombardia	VA	Varese	VIALE BORRI 57	21100	03510050127	2019-12-04	2019-12-04
asstsl	IC_SERVIZI	YCSSUA	Ingegneria clinica Servizi	Lombardia	VA	Varese	VIALE BORRI 57	21100	03510050127	2019-12-04	2019-12-04
asstsl	PROTESICA_ASSISTANT_NSO	L1IMVV	Protesica ordini Assistant	Lombardia	VA	Varese	viale borri 57	21100	03510050127	2019-12-04	2019-12-04
asstsl	PROTESICA_DIST_DIRETTA_NSO	0BDW34	Protesica ordini distribuzione diretta	Lombardia	VA	Varese	VIALE BORRI 57	21100	03510050127	2019-12-04	2019-12-04
asstsl	PROTESICA_MAG_SERVIZI_NSO	IP3MSE	Protesica magazzino servizi	Lombardia	VA	Varese	VIALE BORRI 57	21100	03510050127	2019-12-04	2019-12-04
asstsl	TECNICO_CIT_MAG	W1HUOC	Ufficio Tecnico Magazzino  Cittiglio	Lombardia	VA	Cittiglio	via Luvini	21033	03510050127	2019-12-04	2019-12-04
asstsl	TECNICO_CIT_SERVIZI	VXOK90	Ufficio Tecnico Cittiglio Servizi	Lombardia	VA	Cittiglio	via Luvini	21033	03510050127	2019-12-04	2019-12-04
asstsl	TECNICO_LUI_MAG	QRVCRP	Ufficio Tecnico Magazzino Luino	Lombardia	VA	Luino	VIA FORLANINI 6	21016	03510050127	2019-12-04	2019-12-04
asstsl	TECNICO_LUI_SERVIZI	1I9UDI	Ufficio Tecnico Luino Servizi	Lombardia	VA	Luino	VIA FORLANINI 6	21016	03510050127	2019-12-04	2019-12-04
asstsl	TECNICO_VA	K75W4O	Ufficio Tecnico varese	Lombardia	VA	Varese	VIALE BORRI 57	21100	03510050127	2019-12-04	2019-12-04
asstsl	TECNICO_VA_MAG	VYDUI9	Ufficio Tecnico Magazzino Varese	Lombardia	VA	Varese	VIALE BORRI 57	21100	03510050127	2019-12-04	2019-12-04
asstspc	ASST-SPC_SC_FARMACIA	ZXIOYN	SC FARMACIA	Lombardia	MI	Milano	VIA ANTONIO DI RUDINI' 8	20142	09321970965	2020-01-16	2020-01-16
asstspc	ASST-SPC_SC_PERSONALE	AQH2OG	SC PERSONALE	Lombardia	MI	Milano	VIA ANTONIO DI RUDINI 8	20142	09321970965	2020-01-16	2020-01-16
asstspc	ASST-SPC_SC_SIA	OIT0X7	SC SISTEMI INFORMATIVI AZIENDALI	Lombardia	MI	Milano	VIA ANTONIO DI RUDINI' 8	20142	09321970965	2020-01-16	2020-01-16
asstspc	ASST-SPC_SC_SIMT	5FS7R7	SC SIMT	Lombardia	MI	Milano	VIA ANTONIO DI RUDINI' 8	20142	09321970965	2020-01-16	2020-01-16
asstspc	ASST-SPC_SC_TECNICO	IVIVOD	SC TECNICO PATRIMONIALE	Lombardia	MI	Milano	VIA ANTONIO DI RUDINI' 8	20142	09321970965	2020-01-16	2020-01-16
asstspc	ASST-SPC_SSD_EC_S_A	1CFJK9	SSD ECONOMATO SA	Lombardia	MI	Milano	VIA ANTONIO DI RUDINI' 8	20142	09321970965	2020-01-16	2020-01-16
asstspc	ASST-SPC_SS_SIC	TOW7UJ	SS SIC	Lombardia	MI	Milano	VIA ANTONIO DI RUDINI' 8	20142	09321970965	2020-01-16	2020-01-16
asstv	ASSTV_APP	A77SVC	U.O.C. Approvvigionamenti	Lombardia	MB	Vimercate	Via Santi Cosma e Damiano, 10 Vimercate	20871	09314320962	2019-12-10	2019-12-10
asstv	ASSTV_FAR	VQJOGS	U.O.C. Farmacia	Lombardia	MB	Vimercate	Via Santi Cosma e Damiano, 10 Vimercate	20871	09314320962	2019-12-10	2019-12-10
asstv	ASSTV_INGCLI	URG5J8	U.O.C. Ingegneria Clinica	Lombardia	MB	Vimercate	Via Santi Cosma e Damiano, 10 Vimercate	20871	09314320962	2019-12-10	2019-12-10
asstv	ASSTV_SIA	VSGA0R	U.O.C. Sistemi Informativi	Lombardia	MB	Vimercate	Via Santi Cosma e Damiano, 10 Vimercate	20871	09314320962	2019-12-10	2019-12-10
asstv	ASSTV_TEC	D76DN3	U.O.C. Tecnico Patrimoniale	Lombardia	MB	Vimercate	Via Santi Cosma e Damiano, 10 Vimercate	20871	09314320962	2019-12-10	2019-12-10
